order_id,session_id,order_date,order_value
O30433887,S40635483,2025-07-09,65.62
O53808124,S955884359,2025-07-10,59.38
O52143228,S77004010,2025-05-28,100.06
O26650999,S171161596,2025-06-03,76.39
O10975022,S773798439,2025-06-05,58.99
O38058265,S985203843,2025-06-05,65.93
O2008258,S401486122,2025-06-08,103.6
O31848198,S567464755,2025-07-02,74.8
O91213052,S514704762,2025-08-12,67.85
O42747991,S472341328,2025-08-07,67.31
O57783183,S737777904,2025-08-05,123.19
O79029318,S182655720,2025-08-06,146.08
O22049163,S972308308,2025-08-14,110.64
O32799287,S312501271,2025-06-14,79.13
O87719296,S753865736,2025-08-02,127.75
O10730813,S210444876,2025-07-12,87.31
O31434898,S47878581,2025-07-11,90.05
O21070044,S153928152,2025-06-24,88.87
O4860898,S758192594,2025-07-08,131.49
O34528719,S595857415,2025-06-24,61.43
O41192647,S104483103,2025-07-19,105.68
O13303792,S446341402,2025-05-30,126.7
O22565331,S447873591,2025-08-05,91.39
O96048392,S476480821,2025-05-24,85.16
O81733062,S984519701,2025-06-19,52.55
O54566125,S757406966,2025-06-20,124.12
O51858755,S663079970,2025-05-30,124.52
O73583295,S823408786,2025-06-26,109.33
O18924176,S11694906,2025-07-15,71.8
O26377058,S749883582,2025-08-09,64.08
O95848978,S25499122,2025-05-21,64.57
O69599865,S789329352,2025-07-19,117.98
O96081965,S123952349,2025-07-31,80.71
O97250901,S691376928,2025-06-05,116.34
O67234124,S257442992,2025-08-01,111.48
O6858224,S635523671,2025-07-03,83.0
O6583689,S783853697,2025-07-12,143.05
O16070079,S744313049,2025-08-08,94.34
O3568845,S606915137,2025-06-01,52.56
O37539787,S912237301,2025-08-01,57.95
O22200928,S746754743,2025-05-19,102.46
O13672593,S945204157,2025-08-13,155.35
O34549468,S356488938,2025-06-26,74.71
O69428485,S527059187,2025-07-10,96.29
O31035231,S309908975,2025-06-11,75.56
O33983250,S875193149,2025-07-05,71.56
O34225320,S856801011,2025-06-20,70.05
O65070916,S686008107,2025-06-27,97.6
O87261421,S259629528,2025-06-28,66.61
O82334231,S17008046,2025-07-01,118.93
O12950569,S859714503,2025-06-04,25.29
O12491082,S114649885,2025-06-02,111.68
O3722240,S690807138,2025-06-08,122.27
O1365983,S615994976,2025-05-24,69.53
O33930436,S419289202,2025-08-10,118.3
O86049932,S929726580,2025-07-13,79.49
O57447461,S376762543,2025-06-25,77.04
O81864171,S591615932,2025-06-12,101.55
O21196767,S137677243,2025-05-26,88.29
O80085695,S811618909,2025-05-29,99.56
O6280194,S546960576,2025-06-05,90.1
O44843001,S906425914,2025-08-17,108.33
O66662900,S872722746,2025-06-13,115.33
O36356695,S839396100,2025-06-23,100.94
O28556521,S316355867,2025-05-27,114.61
O67934596,S126383005,2025-06-20,44.78
O64744150,S671573915,2025-06-02,103.64
O63253396,S705903586,2025-08-11,79.35
O45618181,S42352926,2025-06-15,114.17
O22615779,S12165867,2025-07-13,66.1
O44249506,S73808414,2025-06-14,69.73
O44570394,S129593781,2025-08-01,88.52
O10469132,S400622048,2025-08-11,66.77
O58536288,S343005044,2025-08-01,51.72
O78473596,S532584865,2025-08-03,74.89
O74775238,S187213736,2025-06-15,80.16
O40314142,S559923376,2025-07-24,107.26
O21748416,S148212940,2025-07-05,75.26
O52858939,S527238556,2025-06-09,34.6
O23927499,S403441566,2025-05-20,87.08
O20536045,S16659485,2025-07-27,54.04
O3403755,S910562572,2025-05-19,85.94
O23913520,S861265780,2025-07-29,83.75
O58571386,S513510039,2025-08-03,89.37
O72808163,S697898414,2025-08-11,81.1
O91116386,S77355800,2025-07-13,105.95
O35355873,S561350206,2025-07-05,73.39
O41421302,S948822308,2025-06-09,150.16
O42686210,S136536070,2025-08-20,45.59
O5706565,S924593984,2025-06-18,113.74
O51884845,S999939143,2025-07-19,95.74
O8384187,S701246824,2025-05-20,54.17
O88436175,S824637874,2025-06-18,97.24
O80136781,S401947128,2025-07-08,70.09
O20528178,S771731771,2025-08-13,78.5
O17053709,S344141410,2025-05-31,152.98
O64388863,S962462265,2025-06-30,130.77
O83031717,S413914534,2025-07-15,108.91
O8831529,S673355332,2025-08-05,94.64
O83110439,S471384653,2025-08-12,101.99
O78937373,S620171815,2025-07-05,79.57
O53960571,S303161383,2025-07-13,110.4
O42067529,S389429470,2025-07-10,76.54
O73980160,S574427036,2025-07-27,68.16
O87724627,S415497003,2025-06-17,61.97
O2244197,S265257600,2025-08-01,70.3
O6050376,S116360687,2025-07-08,45.54
O5918184,S249462193,2025-07-27,99.8
O79224426,S263958707,2025-07-31,112.7
O55020542,S609964131,2025-08-01,57.81
O95999379,S487807476,2025-06-09,86.87
O30233218,S49498361,2025-07-17,102.88
O17179678,S510795502,2025-06-02,98.65
O41718250,S640237108,2025-08-06,122.4
O55445212,S815748597,2025-07-17,116.59
O12556338,S97895570,2025-06-14,98.1
O53302491,S304916082,2025-07-17,152.58
O62431417,S271203889,2025-08-19,103.58
O509548,S570701887,2025-08-19,106.36
O45734677,S384825364,2025-07-16,52.41
O15283782,S692672297,2025-07-08,56.29
O37883710,S311969912,2025-07-20,98.99
O12690293,S577402751,2025-06-02,120.38
O95532796,S734426828,2025-06-19,71.71
O35270559,S43131004,2025-05-31,75.56
O66025424,S708191797,2025-06-18,41.91
O60921927,S976296321,2025-06-21,75.8
O55043941,S886755468,2025-06-19,113.73
O34407728,S53742414,2025-05-21,133.16
O35174348,S207871681,2025-06-14,60.36
O14061012,S215434035,2025-08-18,94.21
O34220122,S526937447,2025-05-24,109.72
O66275766,S68995311,2025-08-16,122.82
O85806153,S727775398,2025-08-22,93.25
O46578118,S750990442,2025-07-03,108.27
O72572119,S146842000,2025-07-23,54.6
O70097744,S452403434,2025-06-18,84.38
O48789961,S528135327,2025-07-25,109.74
O25772271,S631895248,2025-07-15,151.08
O62257484,S365283437,2025-06-16,67.65
O62979815,S276360608,2025-08-14,52.03
O68346941,S960597665,2025-06-27,97.76
O44205441,S250416924,2025-08-06,85.02
O83701180,S565540431,2025-08-17,56.99
O55201103,S477539567,2025-05-30,32.67
O60426922,S454260996,2025-06-06,96.98
O90185892,S861652957,2025-08-05,38.11
O28383647,S200990394,2025-07-30,59.66
O50682975,S775971429,2025-07-07,73.52
O14655831,S969069450,2025-06-24,82.55
O78757959,S355448375,2025-08-08,115.8
O90196565,S254217291,2025-05-20,114.56
O89820700,S182409450,2025-07-20,67.41
O60223522,S39169619,2025-06-10,118.23
O3428636,S519118472,2025-06-12,15.0
O43863492,S932312074,2025-06-06,76.86
O56177947,S723128208,2025-06-07,72.3
O26757793,S812573479,2025-05-29,34.7
O75253219,S567857389,2025-08-05,46.01
O14469012,S640222861,2025-06-20,36.33
O50888030,S635072122,2025-08-09,108.65
O87892675,S176991061,2025-08-10,71.7
O59744089,S598970570,2025-06-19,85.56
O35208053,S17833850,2025-05-27,130.46
O5091488,S959050770,2025-05-31,112.37
O64281221,S150776425,2025-07-22,53.79
O32081907,S186740052,2025-08-07,91.46
O23702186,S381713741,2025-08-15,116.47
O94183553,S92974774,2025-05-28,44.83
O14136121,S663585273,2025-06-07,105.5
O20921962,S876665895,2025-07-30,46.03
O17485422,S268380265,2025-08-24,70.56
O17671583,S820233965,2025-06-07,116.86
O28237394,S45996296,2025-08-02,80.82
O88228291,S273205873,2025-08-11,116.64
O17243186,S410476826,2025-08-10,136.55
O19685106,S7516097,2025-08-16,54.14
O75522347,S593725513,2025-06-22,135.9
O59598137,S972691338,2025-06-27,55.41
O54637204,S196229037,2025-06-19,105.84
O25544360,S28072556,2025-06-21,130.19
O71992168,S213253993,2025-06-06,122.56
O75131752,S19135634,2025-06-21,59.95
O28703440,S600198623,2025-06-28,100.81
O24659358,S445208121,2025-07-18,117.45
O67472017,S791670213,2025-05-25,109.3
O66483679,S427425427,2025-06-08,86.01
O65214060,S544333225,2025-05-30,122.9
O49623430,S731095942,2025-08-04,116.83
O44745616,S603799944,2025-07-30,79.63
O8759464,S194089185,2025-06-24,72.2
O5726626,S908957626,2025-07-24,74.11
O54480319,S374045424,2025-08-03,15.0
O55796726,S362074562,2025-07-20,72.64
O97790892,S447496979,2025-06-11,88.2
O20021166,S19428084,2025-08-07,32.33
O86992615,S294255506,2025-08-11,124.36
O34797725,S814256785,2025-06-23,139.49
O97313822,S53295423,2025-05-27,87.26
O8789130,S450456753,2025-06-30,130.44
O20490980,S95519324,2025-08-13,53.93
O13958112,S493824757,2025-05-25,83.05
O97304154,S121562295,2025-06-30,110.46
O84750256,S203961039,2025-05-28,69.91
O18510174,S873602560,2025-07-22,88.1
O31894463,S802232073,2025-07-31,133.57
O27767142,S321140249,2025-07-04,85.46
O86675383,S187202304,2025-07-27,84.42
O64607200,S170219572,2025-05-27,128.31
O10931308,S413981917,2025-07-11,72.68
O14047338,S70229545,2025-07-27,101.83
O20304626,S298030905,2025-07-26,113.18
O85270562,S404626041,2025-07-02,167.14
O17046197,S123710270,2025-07-17,119.87
O88788442,S845782304,2025-07-17,62.83
O21409771,S880403171,2025-08-08,70.86
O86209746,S681895790,2025-06-08,135.57
O5701253,S137199554,2025-08-10,112.46
O70918801,S86361896,2025-08-21,82.26
O37104239,S447173694,2025-06-13,73.05
O58493962,S219914767,2025-08-03,31.21
O6600585,S358102763,2025-06-16,151.06
O39288326,S441444043,2025-06-13,107.08
O87248899,S286882447,2025-06-29,72.77
O81401525,S500477348,2025-07-22,18.53
O26302783,S130393012,2025-07-02,75.34
O90956757,S883698380,2025-05-20,71.0
O4460342,S383072193,2025-07-11,85.37
O28777527,S318714283,2025-07-31,99.16
O47334360,S487725889,2025-07-06,108.95
O91027839,S608151317,2025-06-05,136.35
O77872682,S604148413,2025-07-14,92.82
O40047546,S241486068,2025-07-14,81.03
O75267843,S469476571,2025-05-22,79.76
O66849086,S606471181,2025-08-14,109.91
O10809654,S883565115,2025-07-14,114.31
O29502796,S318703901,2025-06-18,51.55
O73413993,S748912331,2025-06-26,99.49
O84271158,S227912037,2025-08-06,66.0
O7167096,S90599466,2025-08-11,168.93
O9646186,S551007920,2025-08-26,65.93
O38993957,S882536743,2025-06-28,100.56
O22904119,S525356295,2025-05-31,68.18
O77041583,S571190628,2025-06-03,28.62
O78247755,S669138562,2025-07-11,75.62
O9762491,S688382647,2025-07-26,57.29
O36066234,S32772941,2025-07-13,71.38
O68642405,S416914498,2025-06-13,115.26
O75179227,S455584622,2025-06-24,93.26
O25230137,S634657372,2025-07-22,152.47
O96529158,S881206299,2025-06-15,39.8
O3152067,S58901068,2025-07-30,91.3
O91821371,S762632048,2025-06-01,100.98
O10614798,S166572014,2025-07-22,101.22
O17690122,S654846321,2025-07-23,123.17
O63129007,S561644417,2025-07-30,177.95
O89776377,S241236734,2025-07-27,132.47
O32156106,S389007628,2025-08-01,91.53
O81815532,S5861288,2025-08-08,161.13
O41366561,S770624970,2025-07-03,124.3
O48458926,S868285389,2025-06-22,49.79
O49524014,S511134240,2025-08-02,97.15
O39397376,S35833034,2025-06-28,79.55
O31290502,S418730403,2025-06-30,113.19
O42664350,S405086801,2025-06-28,15.0
O61987559,S61960237,2025-08-11,55.21
O45611098,S393031918,2025-07-25,90.66
O60541161,S87698473,2025-07-28,119.45
O88486536,S674580184,2025-08-20,139.39
O281532,S226660838,2025-06-04,98.97
O97492537,S2467953,2025-06-23,117.92
O26140027,S359087017,2025-06-12,48.94
O44211139,S798583841,2025-07-04,82.01
O62170532,S507551668,2025-07-23,121.08
O2059046,S212841215,2025-06-09,100.8
O54854386,S784508399,2025-06-12,84.42
O31702140,S830237470,2025-08-08,117.38
O51694750,S877623583,2025-05-18,113.0
O98067069,S132514388,2025-05-26,98.54
O71070479,S635981598,2025-06-29,112.32
O97970313,S239286334,2025-07-22,99.08
O42917890,S833946259,2025-06-03,93.32
O71330476,S268316954,2025-07-04,93.03
O48442463,S593587421,2025-07-12,76.56
O37168536,S221365350,2025-07-20,84.23
O5031344,S713406316,2025-06-26,101.33
O99129183,S191592986,2025-07-01,70.85
O80767005,S736262955,2025-07-04,91.32
O76755668,S791369020,2025-05-28,118.08
O21915198,S183404442,2025-06-22,89.18
O10213830,S336092728,2025-05-21,122.66
O94706531,S479697112,2025-07-14,57.09
O34214572,S852818125,2025-08-12,94.9
O71170701,S434061837,2025-06-11,59.53
O3848922,S444246248,2025-06-19,108.52
O44704773,S375507452,2025-05-25,94.94
O87344837,S221394028,2025-07-08,79.37
O44052836,S396283220,2025-06-24,26.17
O64906708,S219150519,2025-06-11,106.5
O74891505,S805014547,2025-07-07,78.73
O52907773,S950641482,2025-07-06,60.1
O9716566,S369490374,2025-06-23,108.76
O15548400,S614897931,2025-07-31,66.26
O23995589,S656179822,2025-08-02,109.25
O75466338,S697471229,2025-05-21,64.25
O15428637,S666205929,2025-08-03,58.32
O80483963,S723499089,2025-06-13,69.35
O25918034,S685262134,2025-07-22,122.76
O57441012,S807865196,2025-05-19,119.48
O56946343,S222137107,2025-07-30,108.12
O15513420,S747817335,2025-07-13,70.93
O22428522,S879358256,2025-07-14,121.37
O6062298,S74640569,2025-06-22,81.99
O36157989,S135345817,2025-06-28,126.03
O62207346,S260642107,2025-07-04,118.08
O86083513,S837691254,2025-06-26,83.55
O86031913,S887068636,2025-06-23,107.73
O96959511,S715599177,2025-06-29,97.8
O37951985,S966457214,2025-06-11,91.38
O29768238,S698873007,2025-05-27,88.91
O82186289,S125235278,2025-06-14,75.85
O87441923,S470023806,2025-07-15,95.25
O7301550,S413063470,2025-07-19,55.52
O32780004,S576051358,2025-06-16,115.12
O51149108,S479792506,2025-06-24,118.11
O50055111,S136256324,2025-06-02,59.39
O4107394,S176103299,2025-07-19,124.16
O73866419,S216887730,2025-08-20,72.0
O42010714,S166948071,2025-05-30,73.86
O8094190,S278507200,2025-07-22,112.92
O97443151,S753661848,2025-06-10,55.21
O27148036,S52490946,2025-06-24,95.43
O68674767,S111580945,2025-07-03,90.76
O53704978,S147526252,2025-07-29,100.71
O10469263,S994800783,2025-06-23,95.24
O10592929,S487658901,2025-06-30,107.51
O82393675,S326559975,2025-06-05,94.3
O67716099,S582137823,2025-06-09,68.41
O40195976,S139840711,2025-05-21,61.92
O75573790,S941608209,2025-05-30,76.73
O45189119,S787360189,2025-06-22,101.72
O98779710,S121731167,2025-06-21,144.88
O41413285,S966170841,2025-06-05,116.79
O40803954,S121987406,2025-07-05,112.13
O48260200,S846879990,2025-07-14,110.01
O50903046,S337854043,2025-07-21,106.74
O31894012,S328175477,2025-06-02,110.98
O12038773,S289348757,2025-06-03,97.04
O37468431,S439883953,2025-06-12,82.03
O98793126,S594475665,2025-07-08,118.17
O1914102,S813954533,2025-07-17,119.75
O54301641,S610870346,2025-07-06,42.08
O7131918,S937792535,2025-07-08,41.29
O16335565,S35612667,2025-07-12,104.78
O71704081,S807685676,2025-07-25,130.58
O17410239,S677105781,2025-07-21,110.07
O34312572,S519797527,2025-06-08,112.3
O24775304,S85443542,2025-08-02,86.1
O13152412,S114411885,2025-08-10,88.36
O2505665,S985225621,2025-08-11,104.68
O87243417,S313302049,2025-08-16,108.44
O19281840,S651140660,2025-08-14,89.19
O15114347,S860861504,2025-07-12,84.97
O49763846,S233030684,2025-07-12,102.85
O14971731,S731372678,2025-06-04,103.05
O2572423,S372765484,2025-06-16,130.72
O74126685,S151088386,2025-06-05,58.62
O91465062,S972072546,2025-07-24,75.99
O90629711,S625755229,2025-08-05,85.43
O36275055,S304656411,2025-07-31,119.92
O89280236,S966354941,2025-07-21,60.29
O15071878,S287566547,2025-06-24,77.88
O17348627,S619437993,2025-06-09,29.55
O99762356,S346496222,2025-07-19,97.73
O52582883,S345027879,2025-07-03,103.93
O66213825,S827211687,2025-07-01,80.39
O80437412,S143724235,2025-06-02,144.56
O7541859,S591621618,2025-08-11,119.03
O98623434,S637796449,2025-07-24,117.41
O20875321,S17264356,2025-05-19,111.64
O83655704,S745711745,2025-06-10,94.9
O13436880,S51417194,2025-08-05,106.57
O54009983,S847737010,2025-07-27,109.32
O19378357,S766899132,2025-07-18,76.14
O52785396,S835206977,2025-07-23,58.78
O26627447,S79575761,2025-08-05,68.51
O18078713,S254074980,2025-07-09,96.15
O17525110,S984748070,2025-07-05,97.64
O38064419,S26176005,2025-06-17,90.01
O59397543,S927909905,2025-07-25,109.1
O83126489,S369254977,2025-08-04,93.79
O27564550,S233666188,2025-08-04,54.65
O29968800,S587736186,2025-07-22,112.25
O76705428,S461618484,2025-06-23,107.35
O12113550,S217469059,2025-08-06,126.76
O67404348,S768679058,2025-07-13,115.37
O31946206,S797128184,2025-05-25,124.82
O65460742,S762824992,2025-07-16,54.64
O32485803,S741285047,2025-06-22,88.31
O16721662,S333195130,2025-05-28,87.78
O33909901,S773388972,2025-05-19,79.31
O50633136,S409007657,2025-07-03,73.3
O30623454,S588719289,2025-07-06,102.05
O39741856,S789007989,2025-07-14,51.88
O60932527,S243499580,2025-06-14,110.24
O39300028,S326576860,2025-08-06,77.11
O98756228,S919034264,2025-07-30,108.07
O10113832,S556671622,2025-07-23,132.7
O13398565,S584541245,2025-07-04,94.95
O26705406,S308297226,2025-07-26,105.55
O7607752,S116776783,2025-07-16,92.01
O88953952,S716060961,2025-08-07,81.01
O72865195,S650394405,2025-08-09,79.33
O16625290,S174357961,2025-08-02,105.27
O89045224,S359470684,2025-07-25,94.6
O21635024,S168346021,2025-08-14,66.01
O3658313,S957275963,2025-08-14,141.28
O21965822,S481425791,2025-08-28,129.22
O93950567,S45488212,2025-06-19,120.45
O16497424,S628778877,2025-05-28,114.15
O28207021,S193320498,2025-08-11,106.53
O64360535,S51324669,2025-06-10,96.24
O29587849,S974679000,2025-08-09,122.93
O35950981,S686931833,2025-06-02,102.4
O38227218,S234614726,2025-07-31,134.09
O20445652,S472566368,2025-07-02,105.07
O1132439,S942291356,2025-08-30,80.91
O78769435,S21104288,2025-07-30,142.26
O1248805,S157616881,2025-05-27,106.98
O77575267,S766784919,2025-06-07,84.62
O92294412,S14310682,2025-07-14,54.24
O67914803,S674585260,2025-07-22,59.14
O14363647,S551562944,2025-06-19,65.49
O27989326,S990352956,2025-08-24,88.87
O43679590,S823400791,2025-05-26,58.49
O1566773,S881803785,2025-06-24,88.95
O85927321,S859934517,2025-06-23,70.15
O36527121,S575570051,2025-07-11,92.79
O98013516,S863658329,2025-07-02,111.09
O55055316,S762109219,2025-07-16,97.31
O30455126,S205482263,2025-08-23,87.38
O66050878,S321163839,2025-06-18,96.95
O20183789,S793183808,2025-05-28,59.28
O38106379,S434056927,2025-07-15,70.88
O76473152,S438636970,2025-07-29,127.55
O18899829,S963242887,2025-07-11,132.66
O87156861,S430606497,2025-07-13,93.14
O48118735,S24913703,2025-06-15,122.95
O90785127,S252203985,2025-07-16,91.03
O54832229,S947681758,2025-08-09,80.19
O83469098,S532450676,2025-05-22,139.1
O56680885,S909762506,2025-07-10,79.45
O10837628,S48643849,2025-07-19,91.18
O96158630,S763749631,2025-06-24,103.65
O17942393,S617315094,2025-06-07,88.56
O44776797,S458670062,2025-06-06,73.63
O90313514,S844989893,2025-07-31,58.4
O1120661,S469050476,2025-06-29,123.7
O92373809,S47587367,2025-07-06,83.24
O38533370,S163985786,2025-08-15,137.0
O59416309,S27600993,2025-08-04,110.74
O76539721,S771180788,2025-06-01,48.08
O22557213,S633408462,2025-08-02,93.6
O20069337,S190930817,2025-06-27,78.94
O30721864,S92266170,2025-06-22,78.8
O28085262,S632577188,2025-06-29,140.37
O10160307,S408050329,2025-07-04,146.53
O63465849,S513218740,2025-08-15,90.89
O33858568,S226382659,2025-08-16,84.39
O73125273,S823329234,2025-07-16,68.63
O89696486,S514175144,2025-08-11,108.35
O52640728,S817370384,2025-07-26,121.97
O8876715,S841745092,2025-06-30,83.82
O24052162,S173487805,2025-06-02,125.09
O36335985,S108901228,2025-06-08,128.3
O56331201,S845236283,2025-07-04,112.75
O32636775,S803427018,2025-06-26,97.99
O13529676,S460302807,2025-06-01,120.14
O15408267,S109020522,2025-08-14,113.86
O29910128,S348673718,2025-08-15,38.5
O83657157,S496371716,2025-07-07,137.83
O10911046,S762316588,2025-05-30,84.17
O48973585,S892293765,2025-06-25,75.03
O18136296,S936506386,2025-06-10,99.03
O977114,S902299029,2025-05-30,126.42
O37190360,S320625246,2025-07-07,56.38
O69216617,S18592334,2025-07-20,55.26
O33227296,S815692860,2025-08-07,111.47
O92027766,S282766703,2025-07-05,50.48
O39707893,S716423237,2025-07-05,101.1
O22949859,S391358968,2025-06-26,126.14
O2527463,S32709990,2025-08-10,74.96
O28991552,S754393924,2025-07-21,82.0
O99632458,S117112093,2025-06-19,103.88
O87532802,S392383883,2025-06-07,140.27
O33802563,S622145743,2025-05-30,100.77
O69433751,S285655815,2025-05-18,29.03
O18278491,S765091039,2025-06-07,84.01
O97603478,S206795098,2025-06-04,148.16
O65479663,S213112649,2025-07-16,82.41
O88305214,S278868450,2025-07-22,91.41
O19291394,S633002737,2025-06-24,104.7
O63805483,S81902647,2025-08-16,94.44
O44295784,S528458443,2025-06-25,90.53
O21199278,S689568516,2025-08-07,83.88
O10405898,S837163614,2025-07-25,64.9
O12564297,S408974530,2025-07-29,29.54
O2730776,S436502125,2025-06-30,102.76
O79897411,S757976111,2025-07-03,61.85
O11330322,S752874957,2025-07-07,88.22
O92451890,S957610258,2025-06-24,54.52
O83724622,S865714191,2025-06-18,39.04
O88747701,S3792920,2025-08-08,91.11
O42347837,S78992276,2025-07-28,58.18
O46983741,S321850232,2025-07-17,89.58
O60048298,S347604478,2025-06-20,56.61
