session_id,user_id,ts_iso,utm_source,device,pages
S3241371,U100242,2025-06-12T10:00:00,search,desktop,3
S994023549,U100242,2025-06-16T01:00:00,direct,desktop,5
S964064201,U100243,2025-06-29T09:00:00,search,mobile,5
S72694458,U100243,2025-07-08T11:00:00,search,desktop,1
S368792116,U100243,2025-07-13T01:00:00,email,mobile,3
S96910562,U100244,2025-07-28T14:00:00,direct,mobile,2
S25294158,U100244,2025-08-06T12:00:00,email,mobile,4
S560811445,U100245,2025-07-04T15:00:00,email,mobile,3
S456412176,U100245,2025-07-06T23:00:00,social,desktop,6
S501601261,U100246,2025-07-03T00:00:00,search,tablet,1
S288411116,U100246,2025-07-07T23:00:00,direct,desktop,3
S716795035,U100246,2025-07-09T13:00:00,search,mobile,1
S433223832,U100247,2025-06-15T04:00:00,search,desktop,4
S374947127,U100247,2025-06-24T04:00:00,direct,desktop,2
S888854166,U100248,2025-07-20T22:00:00,social,mobile,4
S409637724,U100249,2025-05-26T18:00:00,direct,desktop,1
S286852201,U100250,2025-07-08T00:00:00,social,mobile,4
S423329916,U100250,2025-07-17T00:00:00,search,desktop,5
S353379055,U100251,2025-07-30T10:00:00,direct,mobile,5
S539583243,U100252,2025-08-05T02:00:00,search,mobile,3
S767420252,U100252,2025-08-13T07:00:00,search,mobile,2
S726420161,U100253,2025-06-04T09:00:00,social,mobile,5
S192927227,U100254,2025-06-04T06:00:00,social,mobile,3
S900277401,U100254,2025-06-11T07:00:00,direct,mobile,1
S644959280,U100255,2025-08-12T10:00:00,search,tablet,8
S538070382,U100256,2025-05-21T21:00:00,direct,desktop,3
S558777765,U100256,2025-05-29T01:00:00,search,mobile,6
S228500131,U100256,2025-06-03T11:00:00,search,mobile,1
S925205469,U100257,2025-07-19T17:00:00,direct,desktop,6
S332122189,U100258,2025-05-31T18:00:00,email,desktop,1
S574703584,U100258,2025-06-08T18:00:00,direct,mobile,4
S424729459,U100259,2025-06-13T13:00:00,search,mobile,1
S611514289,U100259,2025-06-15T22:00:00,social,mobile,5
S276791637,U100260,2025-06-21T09:00:00,email,desktop,9
S579476709,U100260,2025-06-24T17:00:00,social,mobile,3
S684015756,U100261,2025-07-16T23:00:00,search,mobile,2
S102054902,U100261,2025-07-23T14:00:00,social,mobile,2
S477497807,U100262,2025-06-06T00:00:00,email,desktop,3
S695331694,U100263,2025-06-01T04:00:00,social,mobile,5
S120590554,U100264,2025-06-27T02:00:00,search,mobile,2
S764293366,U100265,2025-07-03T06:00:00,email,mobile,6
S908274979,U100265,2025-07-08T23:00:00,search,mobile,7
S172998060,U100265,2025-07-09T04:00:00,direct,mobile,3
S471714835,U100266,2025-06-25T04:00:00,display,mobile,7
S541841796,U100266,2025-07-01T10:00:00,direct,mobile,4
S635868290,U100266,2025-07-04T13:00:00,email,desktop,7
S905315912,U100267,2025-08-04T13:00:00,search,desktop,4
S752903101,U100267,2025-08-07T06:00:00,email,mobile,5
S196235419,U100267,2025-08-09T03:00:00,display,mobile,3
S846463247,U100268,2025-06-24T10:00:00,social,mobile,1
S290626591,U100269,2025-08-03T05:00:00,email,tablet,1
S416093613,U100269,2025-08-11T21:00:00,email,mobile,6
S155000987,U100270,2025-06-26T02:00:00,social,mobile,5
S564598536,U100270,2025-07-03T04:00:00,search,mobile,1
S618837678,U100270,2025-07-11T20:00:00,display,mobile,2
S820953315,U100271,2025-07-08T18:00:00,email,mobile,3
S404878755,U100271,2025-07-14T19:00:00,search,mobile,3
S113960496,U100271,2025-07-23T01:00:00,direct,mobile,6
S806084463,U100272,2025-06-02T00:00:00,direct,mobile,5
S748105860,U100273,2025-07-31T09:00:00,search,mobile,5
S193890514,U100273,2025-08-08T08:00:00,search,tablet,1
S299072864,U100274,2025-05-23T12:00:00,search,mobile,6
S883099612,U100274,2025-06-01T17:00:00,direct,mobile,5
S766251306,U100275,2025-07-07T04:00:00,email,mobile,1
S384343956,U100275,2025-07-15T22:00:00,search,desktop,8
S3699423,U100276,2025-06-18T09:00:00,display,mobile,5
S824498044,U100277,2025-05-31T12:00:00,social,mobile,5
S262912574,U100278,2025-08-07T09:00:00,display,mobile,2
S782493654,U100279,2025-05-27T11:00:00,social,mobile,1
S147327554,U100279,2025-05-31T20:00:00,search,desktop,3
S602167165,U100279,2025-06-05T00:00:00,direct,desktop,2
S917305570,U100280,2025-07-13T00:00:00,display,tablet,4
S879141280,U100280,2025-07-15T00:00:00,search,mobile,3
S991015290,U100281,2025-06-05T06:00:00,social,desktop,1
S363658531,U100282,2025-06-23T00:00:00,direct,desktop,6
S634760134,U100283,2025-08-10T02:00:00,display,mobile,3
S850724685,U100283,2025-08-19T06:00:00,search,desktop,2
S352148186,U100284,2025-06-14T09:00:00,social,mobile,1
S872525764,U100284,2025-06-15T22:00:00,social,mobile,5
S580558223,U100284,2025-06-23T09:00:00,email,desktop,3
S271116266,U100285,2025-08-12T17:00:00,display,desktop,4
S84745501,U100285,2025-08-13T16:00:00,search,desktop,2
S105831,U100286,2025-08-03T08:00:00,search,mobile,5
S764393771,U100286,2025-08-11T18:00:00,search,mobile,4
S498372469,U100286,2025-08-12T05:00:00,social,mobile,5
S392763768,U100287,2025-06-30T07:00:00,search,mobile,3
S919533803,U100287,2025-07-04T02:00:00,display,tablet,5
S264888448,U100288,2025-07-04T16:00:00,social,mobile,6
S889247048,U100289,2025-06-01T09:00:00,search,mobile,1
S621481253,U100290,2025-07-02T11:00:00,email,mobile,8
S308348329,U100290,2025-07-04T23:00:00,display,mobile,3
S257409780,U100290,2025-07-06T17:00:00,search,desktop,2
S842855005,U100291,2025-06-09T20:00:00,search,mobile,1
S948558402,U100291,2025-06-10T21:00:00,display,mobile,4
S584252891,U100292,2025-07-27T03:00:00,search,mobile,1
S617273933,U100292,2025-07-30T16:00:00,search,mobile,6
S53956920,U100292,2025-08-05T07:00:00,email,mobile,2
S50389474,U100293,2025-06-15T22:00:00,direct,mobile,1
S39544447,U100293,2025-06-19T01:00:00,email,mobile,4
S675589809,U100293,2025-06-28T02:00:00,search,mobile,2
S809821537,U100294,2025-05-22T06:00:00,social,desktop,5
S616940129,U100294,2025-05-28T13:00:00,display,mobile,6
S869415236,U100295,2025-07-23T17:00:00,search,mobile,3
S472899129,U100295,2025-07-31T19:00:00,social,tablet,5
S320676398,U100296,2025-06-25T14:00:00,email,desktop,4
S708517876,U100296,2025-07-01T18:00:00,search,mobile,6
S60970600,U100296,2025-07-10T19:00:00,search,tablet,4
S409407947,U100297,2025-06-14T15:00:00,display,desktop,3
S805036567,U100297,2025-06-23T21:00:00,search,desktop,1
S405182354,U100297,2025-06-29T11:00:00,search,mobile,4
S651094765,U100298,2025-05-31T02:00:00,display,mobile,3
S405834,U100299,2025-06-15T14:00:00,display,desktop,4
S860074449,U100300,2025-06-21T23:00:00,search,desktop,6
S558185859,U100301,2025-06-07T07:00:00,social,desktop,4
S884809316,U100301,2025-06-16T12:00:00,social,mobile,2
S371818540,U100301,2025-06-19T09:00:00,email,mobile,1
S935029772,U100302,2025-06-22T07:00:00,email,mobile,6
S712213113,U100303,2025-07-06T14:00:00,search,tablet,3
S30624669,U100303,2025-07-12T09:00:00,social,desktop,1
S619526136,U100303,2025-07-18T16:00:00,display,mobile,3
S774539287,U100304,2025-06-16T19:00:00,search,mobile,4
S835594663,U100305,2025-07-31T03:00:00,search,mobile,1
S489919983,U100305,2025-08-03T14:00:00,social,mobile,4
S586812107,U100305,2025-08-08T17:00:00,social,desktop,5
S642408053,U100306,2025-06-11T05:00:00,social,mobile,5
S297826413,U100306,2025-06-14T04:00:00,search,desktop,4
S814407342,U100306,2025-06-16T12:00:00,search,mobile,1
S912762618,U100307,2025-07-05T17:00:00,search,mobile,3
S106825599,U100308,2025-07-04T10:00:00,direct,desktop,6
S854269925,U100308,2025-07-08T16:00:00,social,mobile,1
S234568832,U100308,2025-07-17T08:00:00,search,mobile,5
S843135810,U100309,2025-06-23T09:00:00,social,mobile,3
S166168021,U100309,2025-06-24T22:00:00,social,desktop,2
S118827490,U100310,2025-05-23T01:00:00,search,mobile,1
S407878878,U100310,2025-06-01T02:00:00,search,mobile,8
S496923474,U100311,2025-07-23T19:00:00,direct,mobile,3
S350302471,U100312,2025-07-05T22:00:00,search,mobile,1
S949036341,U100312,2025-07-14T21:00:00,social,mobile,7
S685516664,U100312,2025-07-23T08:00:00,search,mobile,2
S921860042,U100313,2025-07-10T01:00:00,social,mobile,3
S844821934,U100313,2025-07-18T01:00:00,social,mobile,1
S366197522,U100314,2025-08-10T06:00:00,display,mobile,5
S576994033,U100314,2025-08-13T07:00:00,social,desktop,2
S975928685,U100315,2025-06-17T11:00:00,social,mobile,1
S397941766,U100315,2025-06-26T10:00:00,search,mobile,3
S824267699,U100315,2025-06-28T06:00:00,search,desktop,4
S975198884,U100316,2025-08-14T19:00:00,search,mobile,4
S53896627,U100317,2025-05-19T05:00:00,social,mobile,1
S472353351,U100317,2025-05-24T13:00:00,search,mobile,4
S447578869,U100318,2025-07-20T10:00:00,email,mobile,4
S670758452,U100318,2025-07-27T08:00:00,display,mobile,9
S422769004,U100319,2025-07-16T09:00:00,search,desktop,5
S372806992,U100320,2025-06-27T00:00:00,direct,mobile,9
S192812406,U100320,2025-06-28T17:00:00,search,desktop,7
S129218528,U100321,2025-07-15T02:00:00,email,desktop,3
S535020649,U100321,2025-07-21T18:00:00,social,desktop,3
S446407495,U100322,2025-07-17T17:00:00,social,mobile,3
S678247771,U100322,2025-07-24T02:00:00,display,mobile,4
S15477758,U100323,2025-07-13T15:00:00,display,mobile,2
S319917509,U100323,2025-07-21T07:00:00,social,desktop,2
S117288357,U100324,2025-06-22T10:00:00,search,desktop,3
S353660964,U100324,2025-06-29T11:00:00,direct,mobile,5
S250460949,U100324,2025-07-05T01:00:00,social,mobile,3
S204245698,U100325,2025-07-24T12:00:00,direct,mobile,4
S992549517,U100325,2025-07-30T04:00:00,search,mobile,3
S129956545,U100325,2025-08-04T13:00:00,search,mobile,5
S124430017,U100326,2025-06-02T06:00:00,social,desktop,4
S708069847,U100327,2025-08-15T01:00:00,social,mobile,5
S236178391,U100327,2025-08-16T18:00:00,social,mobile,5
S58532728,U100328,2025-06-23T11:00:00,email,desktop,5
S943844238,U100329,2025-07-15T11:00:00,social,mobile,6
S930566501,U100329,2025-07-16T23:00:00,direct,mobile,4
S888043107,U100329,2025-07-19T16:00:00,search,mobile,1
S378904862,U100330,2025-07-19T04:00:00,display,desktop,4
S300608700,U100331,2025-06-12T10:00:00,social,desktop,1
S139390248,U100331,2025-06-18T12:00:00,direct,desktop,4
S575899223,U100331,2025-06-25T19:00:00,search,mobile,3
S425260172,U100332,2025-06-24T15:00:00,social,desktop,2
S401370278,U100332,2025-06-27T15:00:00,social,mobile,6
S194419972,U100333,2025-08-12T18:00:00,display,mobile,4
S671057640,U100333,2025-08-20T01:00:00,search,mobile,9
S541952795,U100334,2025-06-30T06:00:00,direct,desktop,4
S137850001,U100334,2025-07-02T03:00:00,search,mobile,3
S245196474,U100334,2025-07-04T02:00:00,search,mobile,5
S325290384,U100335,2025-06-15T11:00:00,social,mobile,1
S497619678,U100336,2025-06-25T15:00:00,search,desktop,3
S517287705,U100336,2025-06-28T17:00:00,display,mobile,4
S199862224,U100337,2025-06-23T18:00:00,display,mobile,2
S457866457,U100338,2025-06-21T01:00:00,search,mobile,3
S51213497,U100339,2025-08-15T07:00:00,direct,mobile,4
S217171736,U100339,2025-08-21T01:00:00,social,mobile,4
S708665962,U100340,2025-07-02T07:00:00,social,desktop,4
S539402002,U100340,2025-07-04T23:00:00,direct,mobile,1
S836207174,U100340,2025-07-12T21:00:00,search,mobile,3
S370553345,U100341,2025-05-27T11:00:00,search,mobile,4
S708951312,U100341,2025-05-28T14:00:00,direct,desktop,2
S480408049,U100342,2025-07-17T21:00:00,social,tablet,3
S304131177,U100342,2025-07-22T10:00:00,social,mobile,2
S380085055,U100342,2025-07-29T00:00:00,search,mobile,1
S123786544,U100343,2025-07-06T23:00:00,social,mobile,7
S540784364,U100343,2025-07-10T22:00:00,direct,mobile,6
S280269451,U100344,2025-06-25T00:00:00,display,desktop,4
S282436509,U100344,2025-07-04T06:00:00,social,desktop,4
S682201224,U100345,2025-07-22T08:00:00,social,mobile,2
S828018612,U100346,2025-07-01T06:00:00,search,desktop,3
S958595803,U100347,2025-08-01T01:00:00,direct,desktop,4
S909670765,U100347,2025-08-05T04:00:00,search,mobile,8
S374685976,U100347,2025-08-10T09:00:00,social,mobile,4
S739926387,U100348,2025-08-03T02:00:00,search,desktop,7
S976050632,U100349,2025-08-08T19:00:00,social,mobile,2
S274624283,U100349,2025-08-15T15:00:00,social,desktop,4
S298945600,U100350,2025-08-05T11:00:00,display,desktop,1
S747465953,U100351,2025-07-23T14:00:00,email,mobile,7
S313692090,U100352,2025-07-23T01:00:00,social,mobile,6
S601629382,U100353,2025-08-10T05:00:00,email,desktop,4
S382236821,U100354,2025-08-04T00:00:00,display,mobile,3
S752633187,U100355,2025-06-20T01:00:00,search,mobile,3
S335892147,U100356,2025-08-14T06:00:00,search,mobile,5
S77528991,U100356,2025-08-15T01:00:00,search,desktop,3
S595030917,U100356,2025-08-20T04:00:00,direct,tablet,2
S384642570,U100357,2025-07-12T21:00:00,search,mobile,4
S101610798,U100358,2025-06-19T20:00:00,social,mobile,9
S356049033,U100358,2025-06-25T11:00:00,search,mobile,5
S934771828,U100359,2025-05-29T08:00:00,search,mobile,5
S832166995,U100359,2025-06-03T16:00:00,search,desktop,6
S815100070,U100360,2025-06-01T12:00:00,search,desktop,3
S519951884,U100361,2025-08-04T16:00:00,search,desktop,3
S152038728,U100362,2025-07-20T03:00:00,search,desktop,2
S773834764,U100362,2025-07-22T14:00:00,display,mobile,5
S866161115,U100362,2025-07-23T09:00:00,email,desktop,2
S278211539,U100363,2025-05-27T10:00:00,social,mobile,4
S83128936,U100364,2025-07-26T16:00:00,search,mobile,3
S604662018,U100364,2025-08-02T07:00:00,search,mobile,1
S651321211,U100364,2025-08-06T12:00:00,display,mobile,7
S381675022,U100365,2025-07-04T23:00:00,social,mobile,5
S210895630,U100365,2025-07-07T03:00:00,search,mobile,3
S618790176,U100366,2025-05-25T20:00:00,display,desktop,3
S512915585,U100366,2025-05-29T22:00:00,search,desktop,7
S936483997,U100367,2025-07-20T02:00:00,social,desktop,3
S960097481,U100367,2025-07-26T14:00:00,display,desktop,6
S318057716,U100368,2025-08-06T07:00:00,search,desktop,3
S712311468,U100369,2025-07-10T00:00:00,direct,mobile,4
S371845223,U100369,2025-07-17T10:00:00,direct,desktop,4
S874337549,U100369,2025-07-18T17:00:00,email,desktop,2
S487798862,U100370,2025-05-19T05:00:00,search,desktop,5
S247723713,U100370,2025-05-28T17:00:00,search,mobile,7
S584249810,U100370,2025-06-06T14:00:00,social,tablet,3
S275817357,U100371,2025-06-26T05:00:00,search,desktop,2
S200821287,U100371,2025-06-27T18:00:00,social,mobile,6
S765373213,U100372,2025-06-26T02:00:00,social,desktop,7
S927598316,U100373,2025-07-20T07:00:00,email,desktop,6
S385463892,U100374,2025-08-11T23:00:00,social,mobile,8
S59217820,U100375,2025-07-24T09:00:00,search,desktop,3
S209765733,U100376,2025-05-23T08:00:00,social,mobile,1
S48731595,U100377,2025-07-27T09:00:00,direct,mobile,7
S253946932,U100377,2025-08-04T11:00:00,direct,desktop,6
S531567941,U100378,2025-07-24T15:00:00,search,tablet,4
S859488770,U100379,2025-06-12T06:00:00,direct,mobile,5
S73780217,U100379,2025-06-16T04:00:00,search,desktop,3
S778404873,U100379,2025-06-22T22:00:00,email,mobile,3
S935231616,U100380,2025-06-04T16:00:00,social,mobile,3
S731024738,U100380,2025-06-11T04:00:00,direct,desktop,1
S925736401,U100381,2025-08-01T04:00:00,direct,mobile,4
S530254538,U100381,2025-08-08T14:00:00,social,desktop,6
S240171574,U100381,2025-08-11T13:00:00,display,desktop,2
S56821679,U100382,2025-07-01T09:00:00,social,mobile,1
S841559418,U100382,2025-07-06T02:00:00,display,mobile,2
S396132704,U100382,2025-07-08T11:00:00,social,desktop,5
S301319795,U100383,2025-06-28T23:00:00,search,mobile,1
S607509195,U100383,2025-07-05T11:00:00,search,desktop,9
S811612593,U100384,2025-07-08T13:00:00,search,desktop,1
S214237432,U100385,2025-07-03T23:00:00,display,desktop,7
S200013410,U100386,2025-05-29T10:00:00,display,mobile,2
S74098313,U100386,2025-06-06T20:00:00,email,mobile,5
S884288015,U100387,2025-05-29T10:00:00,search,desktop,5
S684948312,U100387,2025-06-01T04:00:00,email,mobile,6
S140486693,U100387,2025-06-06T22:00:00,search,desktop,4
S3690750,U100388,2025-06-14T08:00:00,direct,desktop,6
S203866198,U100388,2025-06-20T02:00:00,email,mobile,7
S757717286,U100388,2025-06-21T15:00:00,search,mobile,3
S763988317,U100389,2025-07-21T10:00:00,direct,mobile,5
S735280870,U100389,2025-07-29T14:00:00,email,desktop,5
S613764723,U100390,2025-05-21T14:00:00,email,mobile,6
S337661047,U100390,2025-05-25T13:00:00,search,mobile,6
S446076674,U100391,2025-06-03T08:00:00,direct,desktop,3
S908045551,U100391,2025-06-06T12:00:00,search,mobile,2
S585724082,U100391,2025-06-07T20:00:00,search,mobile,5
S601397117,U100392,2025-06-26T00:00:00,search,desktop,3
S27484665,U100393,2025-06-22T21:00:00,direct,mobile,2
S235642995,U100393,2025-06-28T17:00:00,email,mobile,2
S603331998,U100393,2025-07-07T17:00:00,social,mobile,1
S154464570,U100394,2025-05-30T15:00:00,search,mobile,3
S288552828,U100394,2025-06-03T19:00:00,social,desktop,2
S885787447,U100395,2025-05-26T15:00:00,search,mobile,4
S953417731,U100395,2025-05-30T20:00:00,search,mobile,5
S37429102,U100395,2025-06-02T05:00:00,social,mobile,8
S454527916,U100396,2025-08-08T21:00:00,social,desktop,6
S597841921,U100396,2025-08-09T03:00:00,search,mobile,6
S906304417,U100397,2025-07-28T05:00:00,social,mobile,4
S150664412,U100398,2025-07-19T03:00:00,email,desktop,5
S552745219,U100399,2025-08-15T18:00:00,search,mobile,1
S643089705,U100399,2025-08-20T06:00:00,email,mobile,6
S837120414,U100399,2025-08-27T19:00:00,social,mobile,3
S77491766,U100400,2025-06-18T21:00:00,search,mobile,3
S443731390,U100401,2025-06-19T00:00:00,direct,mobile,1
S92946950,U100401,2025-06-24T06:00:00,search,mobile,9
S39765105,U100402,2025-06-16T06:00:00,search,desktop,2
S861183223,U100403,2025-07-10T00:00:00,search,desktop,5
S45177481,U100403,2025-07-11T21:00:00,social,desktop,5
S22460899,U100403,2025-07-13T19:00:00,social,mobile,6
S27082198,U100404,2025-05-28T13:00:00,search,mobile,1
S755483619,U100405,2025-07-27T16:00:00,direct,desktop,4
S654663838,U100405,2025-07-30T11:00:00,direct,desktop,4
S142643535,U100406,2025-07-18T04:00:00,search,mobile,1
S873406263,U100406,2025-07-24T19:00:00,display,desktop,2
S32760365,U100407,2025-07-06T20:00:00,direct,mobile,8
S94488456,U100408,2025-07-10T08:00:00,search,mobile,4
S963429306,U100408,2025-07-17T22:00:00,search,mobile,9
S664033281,U100409,2025-06-26T22:00:00,search,mobile,3
S137006397,U100409,2025-06-29T07:00:00,social,desktop,4
S301912059,U100409,2025-07-07T11:00:00,search,mobile,4
S701491797,U100410,2025-05-18T00:00:00,search,mobile,4
S379966162,U100410,2025-05-27T02:00:00,social,mobile,1
S462802284,U100411,2025-08-05T16:00:00,direct,mobile,3
S869323887,U100411,2025-08-07T14:00:00,display,mobile,3
S758141249,U100411,2025-08-14T12:00:00,email,mobile,3
S924743651,U100412,2025-07-10T19:00:00,search,mobile,5
S388117252,U100413,2025-06-12T07:00:00,social,mobile,2
S861573756,U100414,2025-08-10T12:00:00,search,mobile,2
S842490834,U100415,2025-07-30T09:00:00,display,mobile,3
S602027723,U100416,2025-06-25T09:00:00,social,mobile,1
S934479603,U100417,2025-08-06T15:00:00,social,desktop,7
S342757449,U100417,2025-08-12T04:00:00,search,desktop,5
S483055747,U100417,2025-08-16T08:00:00,social,desktop,4
S977898978,U100418,2025-06-21T23:00:00,search,mobile,5
S197306536,U100419,2025-07-14T07:00:00,social,mobile,4
S982953816,U100419,2025-07-16T19:00:00,search,desktop,6
S493554548,U100419,2025-07-25T00:00:00,social,desktop,4
S402684761,U100420,2025-08-12T15:00:00,display,mobile,3
S555786019,U100420,2025-08-18T06:00:00,search,desktop,2
S533419627,U100420,2025-08-26T06:00:00,search,mobile,5
S5425690,U100421,2025-05-20T11:00:00,email,desktop,1
S367349689,U100421,2025-05-22T11:00:00,search,mobile,1
S272049827,U100422,2025-06-26T03:00:00,social,mobile,1
S227304263,U100423,2025-07-06T02:00:00,search,mobile,6
S641682630,U100424,2025-07-14T09:00:00,email,desktop,1
S412198811,U100424,2025-07-20T06:00:00,social,mobile,3
S563037270,U100424,2025-07-24T14:00:00,social,desktop,1
S824728359,U100425,2025-06-18T17:00:00,search,desktop,2
S96304870,U100425,2025-06-21T18:00:00,social,desktop,1
S367830052,U100425,2025-06-29T09:00:00,search,desktop,5
S607766715,U100426,2025-07-19T07:00:00,display,mobile,1
S475543508,U100427,2025-06-29T15:00:00,email,mobile,5
