ticket_id,created_at,first_response_at,resolved_at,priority,channel,queue,aht_min
265,2024-04-01 10:26:00,2024-04-01 10:34:00,2024-04-01 10:59:00,P2,Web,Tech,25
266,2024-04-01 10:30:00,2024-04-01 10:45:00,2024-04-01 11:01:00,P3,Email,Billing,16
267,2024-04-01 10:30:00,2024-04-01 11:12:00,2024-04-01 12:07:00,P2,Web,Tech,55
268,2024-04-01 10:30:00,2024-04-01 11:10:00,2024-04-01 12:41:00,P2,Web,Tech,91
269,2024-04-01 10:32:00,2024-04-01 11:16:00,2024-04-01 12:01:00,P2,Web,Tech,45
270,2024-04-01 10:32:00,2024-04-01 12:55:00,2024-04-01 13:26:00,P2,Email,Tech,31
271,2024-04-01 10:33:00,2024-04-01 10:52:00,2024-04-01 12:11:00,P1,Email,Billing,79
272,2024-04-01 10:35:00,2024-04-01 11:59:00,2024-04-01 12:42:00,P3,Email,Billing,43
273,2024-04-01 10:36:00,2024-04-01 12:13:00,2024-04-01 12:43:00,P2,Email,Billing,30
274,2024-04-01 10:37:00,2024-04-01 10:37:00,2024-04-01 11:13:00,P1,Web,Tech,36
275,2024-04-01 10:38:00,2024-04-01 10:48:00,2024-04-01 11:01:00,P2,Web,Tech,13
276,2024-04-01 10:38:00,2024-04-01 11:16:00,2024-04-01 11:44:00,P2,Web,General,28
277,2024-04-01 10:39:00,2024-04-01 12:07:00,2024-04-01 12:50:00,P2,Email,Billing,43
278,2024-04-01 10:39:00,2024-04-01 12:30:00,2024-04-01 12:55:00,P2,Email,Billing,25
279,2024-04-01 10:40:00,2024-04-01 11:23:00,2024-04-01 12:04:00,P2,Web,Tech,41
280,2024-04-01 10:42:00,2024-04-01 11:48:00,2024-04-01 13:16:00,P2,Email,Tech,88
281,2024-04-01 10:43:00,2024-04-01 11:08:00,2024-04-01 11:49:00,P2,Web,Tech,41
282,2024-04-01 10:45:00,2024-04-01 11:27:00,2024-04-01 11:59:00,P2,Email,Billing,32
283,2024-04-01 10:45:00,2024-04-01 10:54:00,2024-04-01 11:10:00,P2,Chat,Billing,16
284,2024-04-01 10:47:00,2024-04-01 11:35:00,2024-04-01 11:45:00,P3,Web,General,10
285,2024-04-01 10:50:00,2024-04-01 10:59:00,2024-04-01 11:49:00,P2,Chat,Billing,50
286,2024-04-01 10:50:00,2024-04-01 10:50:00,2024-04-01 11:17:00,P1,Chat,Tech,27
287,2024-04-01 10:50:00,2024-04-01 11:59:00,2024-04-01 12:26:00,P2,Email,Billing,27
288,2024-04-01 10:51:00,2024-04-01 11:10:00,2024-04-01 11:39:00,P3,Web,Billing,29
289,2024-04-01 10:51:00,2024-04-01 12:04:00,2024-04-01 12:12:00,P2,Email,General,8
290,2024-04-01 10:51:00,2024-04-01 11:11:00,2024-04-01 11:47:00,P2,Web,Billing,36
291,2024-04-01 10:52:00,2024-04-01 12:56:00,2024-04-01 13:19:00,P2,Email,General,23
292,2024-04-01 10:53:00,2024-04-01 12:34:00,2024-04-01 13:51:00,P3,Email,Tech,77
293,2024-04-01 10:53:00,2024-04-01 11:49:00,2024-04-01 13:30:00,P3,Web,Tech,101
294,2024-04-01 10:55:00,2024-04-01 12:37:00,2024-04-01 12:58:00,P2,Email,Billing,21
295,2024-04-01 10:55:00,2024-04-01 13:55:00,2024-04-01 14:27:00,P3,Email,Tech,32
296,2024-04-01 10:56:00,2024-04-01 10:59:00,2024-04-01 11:09:00,P2,Web,Billing,10
297,2024-04-01 10:56:00,2024-04-01 13:10:00,2024-04-01 13:40:00,P3,Email,Tech,30
298,2024-04-01 10:57:00,2024-04-01 11:49:00,2024-04-01 12:16:00,P2,Web,Billing,27
299,2024-04-01 10:57:00,2024-04-01 12:23:00,2024-04-01 13:07:00,P3,Email,Billing,44
300,2024-04-01 10:59:00,2024-04-01 13:30:00,2024-04-01 13:46:00,P3,Email,General,16
301,2024-04-01 10:59:00,2024-04-01 13:43:00,2024-04-01 14:01:00,P3,Email,Billing,18
302,2024-04-01 11:00:00,2024-04-01 11:44:00,2024-04-01 12:06:00,P2,Web,Billing,22
303,2024-04-01 11:00:00,2024-04-01 11:41:00,2024-04-01 12:21:00,P2,Web,Tech,40
304,2024-04-01 11:01:00,2024-04-01 12:26:00,2024-04-01 12:51:00,P2,Email,Tech,25
305,2024-04-01 11:03:00,2024-04-01 11:58:00,2024-04-01 13:34:00,P1,Email,Tech,96
306,2024-04-01 11:04:00,2024-04-01 12:05:00,2024-04-01 12:25:00,P3,Web,Tech,20
307,2024-04-01 11:04:00,2024-04-01 11:10:00,2024-04-01 11:33:00,P2,Chat,Billing,23
308,2024-04-01 11:06:00,2024-04-01 13:30:00,2024-04-01 14:04:00,P2,Email,Billing,34
309,2024-04-01 11:09:00,2024-04-01 11:09:00,2024-04-01 11:54:00,P2,Web,Tech,45
310,2024-04-01 11:10:00,2024-04-01 12:21:00,2024-04-01 13:07:00,P3,Web,Tech,46
311,2024-04-01 11:11:00,2024-04-01 12:14:00,2024-04-01 12:38:00,P2,Web,Billing,24
312,2024-04-01 11:12:00,2024-04-01 13:34:00,2024-04-01 14:07:00,P2,Email,Billing,33
313,2024-04-01 11:12:00,2024-04-01 13:26:00,2024-04-01 14:29:00,P2,Email,Tech,63
314,2024-04-01 11:13:00,2024-04-01 13:32:00,2024-04-01 14:01:00,P2,Email,General,29
315,2024-04-01 11:17:00,2024-04-01 12:36:00,2024-04-01 13:15:00,P2,Web,Billing,39
316,2024-04-01 11:18:00,2024-04-01 12:45:00,2024-04-01 13:48:00,P2,Email,Billing,63
317,2024-04-01 11:20:00,2024-04-01 13:16:00,2024-04-01 13:53:00,P2,Email,General,37
318,2024-04-01 11:20:00,2024-04-01 12:51:00,2024-04-01 13:15:00,P2,Email,Billing,24
319,2024-04-01 11:21:00,2024-04-01 12:14:00,2024-04-01 13:56:00,P3,Web,Tech,102
320,2024-04-01 11:24:00,2024-04-01 11:36:00,2024-04-01 12:28:00,P2,Email,Tech,52
321,2024-04-01 11:28:00,2024-04-01 12:38:00,2024-04-01 13:16:00,P2,Email,Billing,38
322,2024-04-01 11:29:00,2024-04-01 13:20:00,2024-04-01 13:42:00,P3,Email,Billing,22
323,2024-04-01 11:29:00,2024-04-01 13:26:00,2024-04-01 13:46:00,P3,Email,Billing,20
324,2024-04-01 11:29:00,2024-04-01 11:47:00,2024-04-01 12:05:00,P2,Web,General,18
325,2024-04-01 11:30:00,2024-04-01 11:38:00,2024-04-01 12:12:00,P2,Web,Billing,34
326,2024-04-01 11:30:00,2024-04-01 12:02:00,2024-04-01 12:26:00,P2,Web,Tech,24
327,2024-04-01 11:30:00,2024-04-01 11:44:00,2024-04-01 12:46:00,P2,Web,Tech,62
328,2024-04-01 11:33:00,2024-04-01 13:14:00,2024-04-01 13:40:00,P2,Email,Billing,26
329,2024-04-01 11:33:00,2024-04-01 14:25:00,2024-04-01 14:43:00,P2,Email,Billing,18
330,2024-04-01 11:33:00,2024-04-01 12:39:00,2024-04-01 12:53:00,P2,Web,Billing,14
331,2024-04-01 11:34:00,2024-04-01 12:58:00,2024-04-01 13:32:00,P2,Email,Tech,34
332,2024-04-01 11:34:00,2024-04-01 13:50:00,2024-04-01 15:07:00,P3,Email,Tech,77
333,2024-04-01 11:36:00,2024-04-01 13:03:00,2024-04-01 13:37:00,P1,Email,Tech,34
334,2024-04-01 11:37:00,2024-04-01 13:43:00,2024-04-01 13:57:00,P3,Email,Billing,14
335,2024-04-01 11:37:00,2024-04-01 12:32:00,2024-04-01 12:57:00,P2,Email,Billing,25
336,2024-04-01 11:37:00,2024-04-01 11:38:00,2024-04-01 12:03:00,P3,Chat,Tech,25
337,2024-04-01 11:38:00,2024-04-01 11:38:00,2024-04-01 12:16:00,P3,Email,Billing,38
338,2024-04-01 11:40:00,2024-04-01 12:34:00,2024-04-01 14:00:00,P2,Web,Billing,86
339,2024-04-01 11:41:00,2024-04-01 14:06:00,2024-04-01 14:33:00,P2,Email,Tech,27
340,2024-04-01 11:41:00,2024-04-01 13:44:00,2024-04-01 14:27:00,P2,Email,Tech,43
341,2024-04-01 11:42:00,2024-04-01 13:13:00,2024-04-01 13:26:00,P3,Email,Tech,13
342,2024-04-01 11:43:00,2024-04-01 12:50:00,2024-04-01 13:03:00,P2,Email,Billing,13
343,2024-04-01 11:43:00,2024-04-01 12:00:00,2024-04-01 12:11:00,P3,Chat,General,11
344,2024-04-01 11:44:00,2024-04-01 12:46:00,2024-04-01 12:57:00,P3,Web,General,11
345,2024-04-01 11:45:00,2024-04-01 12:08:00,2024-04-01 13:18:00,P2,Web,Tech,70
346,2024-04-01 11:48:00,2024-04-01 13:33:00,2024-04-01 13:45:00,P2,Email,Billing,12
347,2024-04-01 11:51:00,2024-04-01 13:44:00,2024-04-01 14:16:00,P3,Email,Tech,32
348,2024-04-01 11:53:00,2024-04-01 12:19:00,2024-04-01 13:01:00,P3,Web,Tech,42
349,2024-04-01 11:55:00,2024-04-01 13:41:00,2024-04-01 14:11:00,P2,Email,Tech,30
350,2024-04-01 11:55:00,2024-04-01 13:06:00,2024-04-01 13:35:00,P2,Email,Tech,29
351,2024-04-01 11:55:00,2024-04-01 12:35:00,2024-04-01 13:04:00,P2,Web,Tech,29
352,2024-04-01 11:56:00,2024-04-01 13:17:00,2024-04-01 13:48:00,P2,Email,Billing,31
353,2024-04-01 11:57:00,2024-04-01 12:23:00,2024-04-01 12:38:00,P2,Web,Tech,15
354,2024-04-01 11:58:00,2024-04-01 12:20:00,2024-04-01 12:43:00,P3,Chat,Billing,23
355,2024-04-01 11:58:00,2024-04-01 13:49:00,2024-04-01 14:28:00,P2,Email,Billing,39
356,2024-04-01 12:00:00,2024-04-01 14:10:00,2024-04-01 14:26:00,P2,Email,General,16
357,2024-04-01 12:01:00,2024-04-01 12:04:00,2024-04-01 12:24:00,P2,Chat,General,20
358,2024-04-01 12:02:00,2024-04-01 12:18:00,2024-04-01 13:55:00,P3,Chat,Tech,97
359,2024-04-01 12:03:00,2024-04-01 12:36:00,2024-04-01 13:00:00,P2,Web,Tech,24
360,2024-04-01 12:04:00,2024-04-01 12:29:00,2024-04-01 13:19:00,P2,Web,Billing,50
361,2024-04-01 12:04:00,2024-04-01 12:22:00,2024-04-01 12:30:00,P2,Web,General,8
362,2024-04-01 12:05:00,2024-04-01 14:02:00,2024-04-01 14:14:00,P2,Email,Billing,12
363,2024-04-01 12:05:00,2024-04-01 13:58:00,2024-04-01 14:13:00,P2,Email,Billing,15
364,2024-04-01 12:06:00,2024-04-01 12:48:00,2024-04-01 13:17:00,P2,Email,Tech,29
365,2024-04-01 12:06:00,2024-04-01 13:36:00,2024-04-01 14:12:00,P2,Email,General,36
366,2024-04-01 12:09:00,2024-04-01 13:00:00,2024-04-01 13:09:00,P1,Email,General,9
367,2024-04-01 12:11:00,2024-04-01 13:43:00,2024-04-01 14:11:00,P2,Email,General,28
368,2024-04-01 12:11:00,2024-04-01 14:59:00,2024-04-01 15:32:00,P3,Email,Billing,33
369,2024-04-01 12:12:00,2024-04-01 13:31:00,2024-04-01 14:10:00,P2,Email,General,39
370,2024-04-01 12:12:00,2024-04-01 12:31:00,2024-04-01 13:05:00,P3,Web,Billing,34
371,2024-04-01 12:15:00,2024-04-01 14:06:00,2024-04-01 14:38:00,P2,Email,Tech,32
372,2024-04-01 12:18:00,2024-04-01 12:33:00,2024-04-01 13:13:00,P2,Chat,Tech,40
373,2024-04-01 12:18:00,2024-04-01 13:01:00,2024-04-01 13:30:00,P2,Web,Tech,29
374,2024-04-01 12:19:00,2024-04-01 12:32:00,2024-04-01 13:58:00,P2,Chat,Tech,86
375,2024-04-01 12:23:00,2024-04-01 13:44:00,2024-04-01 14:13:00,P1,Email,Billing,29
376,2024-04-01 12:23:00,2024-04-01 13:08:00,2024-04-01 13:35:00,P2,Email,Billing,27
377,2024-04-01 12:23:00,2024-04-01 13:12:00,2024-04-01 14:16:00,P3,Web,Billing,64
378,2024-04-01 12:23:00,2024-04-01 13:38:00,2024-04-01 13:47:00,P2,Web,General,9
379,2024-04-01 12:24:00,2024-04-01 13:20:00,2024-04-01 13:36:00,P2,Email,Billing,16
380,2024-04-01 12:24:00,2024-04-01 12:41:00,2024-04-01 13:38:00,P1,Web,Billing,57
381,2024-04-01 12:25:00,2024-04-01 12:57:00,2024-04-01 13:34:00,P2,Email,Tech,37
382,2024-04-01 12:25:00,2024-04-01 12:25:00,2024-04-01 12:41:00,P2,Chat,Tech,16
383,2024-04-01 12:26:00,2024-04-01 14:24:00,2024-04-01 14:42:00,P3,Email,Billing,18
384,2024-04-01 12:26:00,2024-04-01 13:09:00,2024-04-01 13:24:00,P3,Web,General,15
385,2024-04-01 12:29:00,2024-04-01 14:22:00,2024-04-01 14:33:00,P3,Email,Billing,11
386,2024-04-01 12:29:00,2024-04-01 14:04:00,2024-04-01 14:48:00,P2,Email,Billing,44
387,2024-04-01 12:29:00,2024-04-01 13:36:00,2024-04-01 14:02:00,P2,Email,Tech,26
388,2024-04-01 12:31:00,2024-04-01 14:24:00,2024-04-01 15:04:00,P2,Email,Billing,40
389,2024-04-01 12:32:00,2024-04-01 13:19:00,2024-04-01 13:37:00,P2,Web,General,18
390,2024-04-01 12:33:00,2024-04-01 14:36:00,2024-04-01 16:51:00,P2,Email,Tech,135
391,2024-04-01 12:34:00,2024-04-01 13:54:00,2024-04-01 14:42:00,P2,Web,Tech,48
392,2024-04-01 12:34:00,2024-04-01 12:34:00,2024-04-01 13:35:00,P1,Chat,Tech,61
393,2024-04-01 12:35:00,2024-04-01 14:52:00,2024-04-01 15:28:00,P3,Email,General,36
394,2024-04-01 12:35:00,2024-04-01 14:21:00,2024-04-01 14:55:00,P3,Email,Tech,34
395,2024-04-01 12:36:00,2024-04-01 13:06:00,2024-04-01 13:24:00,P3,Web,General,18
396,2024-04-01 12:36:00,2024-04-01 13:08:00,2024-04-01 13:17:00,P2,Web,General,9
397,2024-04-01 12:37:00,2024-04-01 13:13:00,2024-04-01 14:04:00,P3,Web,Tech,51
398,2024-04-01 12:38:00,2024-04-01 13:13:00,2024-04-01 13:30:00,P2,Web,General,17
399,2024-04-01 12:39:00,2024-04-01 14:47:00,2024-04-01 15:22:00,P1,Email,Billing,35
400,2024-04-01 12:40:00,2024-04-01 13:28:00,2024-04-01 13:53:00,P2,Web,General,25
401,2024-04-01 12:43:00,2024-04-01 14:16:00,2024-04-01 14:32:00,P2,Email,Billing,16
402,2024-04-01 12:44:00,2024-04-01 14:19:00,2024-04-01 14:40:00,P2,Email,Billing,21
403,2024-04-01 12:45:00,2024-04-01 14:06:00,2024-04-01 14:30:00,P3,Email,Tech,24
404,2024-04-01 12:45:00,2024-04-01 13:51:00,2024-04-01 14:24:00,P2,Web,Billing,33
405,2024-04-01 12:46:00,2024-04-01 13:05:00,2024-04-01 13:54:00,P3,Web,Tech,49
406,2024-04-01 12:46:00,2024-04-01 14:14:00,2024-04-01 15:15:00,P1,Email,Tech,61
407,2024-04-01 12:47:00,2024-04-01 14:24:00,2024-04-01 14:53:00,P3,Email,Tech,29
408,2024-04-01 12:48:00,2024-04-01 13:42:00,2024-04-01 14:08:00,P3,Email,Billing,26
409,2024-04-01 12:48:00,2024-04-01 14:55:00,2024-04-01 15:16:00,P2,Email,Billing,21
410,2024-04-01 12:49:00,2024-04-01 14:20:00,2024-04-01 14:55:00,P3,Email,Tech,35
411,2024-04-01 12:49:00,2024-04-01 14:58:00,2024-04-01 15:30:00,P2,Email,Billing,32
412,2024-04-01 12:49:00,2024-04-01 13:15:00,2024-04-01 13:51:00,P1,Email,Tech,36
413,2024-04-01 12:50:00,2024-04-01 15:03:00,2024-04-01 15:26:00,P2,Email,Tech,23
414,2024-04-01 12:52:00,2024-04-01 13:55:00,2024-04-01 14:18:00,P2,Email,Tech,23
415,2024-04-01 12:52:00,2024-04-01 12:52:00,2024-04-01 13:00:00,P1,Web,General,8
416,2024-04-01 12:53:00,2024-04-01 14:05:00,2024-04-01 14:39:00,P2,Email,Tech,34
417,2024-04-01 12:53:00,2024-04-01 14:10:00,2024-04-01 14:20:00,P1,Email,Billing,10
418,2024-04-01 12:54:00,2024-04-01 13:33:00,2024-04-01 14:03:00,P2,Email,Tech,30
419,2024-04-01 12:54:00,2024-04-01 14:37:00,2024-04-01 14:58:00,P3,Email,Billing,21
420,2024-04-01 12:55:00,2024-04-01 13:45:00,2024-04-01 14:23:00,P3,Web,Billing,38
421,2024-04-01 12:58:00,2024-04-01 14:11:00,2024-04-01 14:34:00,P2,Web,Billing,23
422,2024-04-01 12:58:00,2024-04-01 15:17:00,2024-04-01 15:49:00,P2,Email,Billing,32
423,2024-04-01 13:00:00,2024-04-01 13:48:00,2024-04-01 14:04:00,P2,Email,General,16
424,2024-04-01 13:00:00,2024-04-01 14:09:00,2024-04-01 14:20:00,P1,Email,Billing,11
425,2024-04-01 13:00:00,2024-04-01 13:35:00,2024-04-01 14:02:00,P2,Web,Billing,27
426,2024-04-01 13:02:00,2024-04-01 15:15:00,2024-04-01 15:51:00,P3,Email,Tech,36
427,2024-04-01 13:03:00,2024-04-01 13:03:00,2024-04-01 14:48:00,P2,Chat,Tech,105
428,2024-04-01 13:03:00,2024-04-01 13:54:00,2024-04-01 14:16:00,P2,Email,General,22
429,2024-04-01 13:04:00,2024-04-01 16:07:00,2024-04-01 16:27:00,P2,Email,General,20
430,2024-04-01 13:05:00,2024-04-01 15:25:00,2024-04-01 15:33:00,P3,Email,Tech,8
431,2024-04-01 13:07:00,2024-04-01 14:07:00,2024-04-01 14:47:00,P2,Email,Billing,40
432,2024-04-01 13:08:00,2024-04-01 13:45:00,2024-04-01 15:06:00,P2,Web,Tech,81
433,2024-04-01 13:08:00,2024-04-01 13:28:00,2024-04-01 14:44:00,P2,Web,Tech,76
434,2024-04-01 13:08:00,2024-04-01 13:41:00,2024-04-01 14:07:00,P2,Web,Tech,26
435,2024-04-01 13:11:00,2024-04-01 15:18:00,2024-04-01 15:39:00,P2,Email,Billing,21
436,2024-04-01 13:12:00,2024-04-01 13:12:00,2024-04-01 13:29:00,P2,Email,Billing,17
437,2024-04-01 13:12:00,2024-04-01 14:45:00,2024-04-01 15:12:00,P2,Email,Billing,27
438,2024-04-01 13:13:00,2024-04-01 13:16:00,2024-04-01 13:40:00,P1,Chat,General,24
439,2024-04-01 13:13:00,2024-04-01 14:27:00,2024-04-01 15:12:00,P3,Email,Tech,45
440,2024-04-01 13:14:00,2024-04-01 13:27:00,2024-04-01 14:03:00,P3,Chat,Tech,36
441,2024-04-01 13:15:00,2024-04-01 13:38:00,2024-04-01 14:19:00,P3,Chat,Billing,41
442,2024-04-01 13:15:00,2024-04-01 14:15:00,2024-04-01 14:33:00,P2,Email,Billing,18
443,2024-04-01 13:16:00,2024-04-01 13:26:00,2024-04-01 14:09:00,P3,Chat,Tech,43
444,2024-04-01 13:18:00,2024-04-01 13:50:00,2024-04-01 14:18:00,P3,Web,General,28
445,2024-04-01 13:20:00,2024-04-01 15:51:00,2024-04-01 17:10:00,P2,Email,Tech,79
446,2024-04-01 13:21:00,2024-04-01 13:38:00,2024-04-01 14:15:00,P1,Web,Billing,37
447,2024-04-01 13:23:00,2024-04-01 14:59:00,2024-04-01 15:35:00,P2,Email,Tech,36
448,2024-04-01 13:24:00,2024-04-01 14:33:00,2024-04-01 15:19:00,P3,Email,Tech,46
449,2024-04-01 13:25:00,2024-04-01 15:22:00,2024-04-01 15:40:00,P2,Email,Tech,18
450,2024-04-01 13:28:00,2024-04-01 13:33:00,2024-04-01 13:52:00,P2,Web,Billing,19
451,2024-04-01 13:29:00,2024-04-01 15:31:00,2024-04-01 15:55:00,P3,Email,General,24
452,2024-04-01 13:31:00,2024-04-01 14:01:00,2024-04-01 14:15:00,P3,Chat,Billing,14
453,2024-04-01 13:32:00,2024-04-01 13:53:00,2024-04-01 14:06:00,P2,Web,General,13
454,2024-04-01 13:33:00,2024-04-01 14:58:00,2024-04-01 15:42:00,P3,Web,Billing,44
455,2024-04-01 13:33:00,2024-04-01 13:39:00,2024-04-01 14:08:00,P2,Web,Billing,29
456,2024-04-01 13:35:00,2024-04-01 14:04:00,2024-04-01 14:16:00,P3,Chat,Tech,12
457,2024-04-01 13:36:00,2024-04-01 15:31:00,2024-04-01 15:41:00,P2,Email,Billing,10
458,2024-04-01 13:36:00,2024-04-01 14:34:00,2024-04-01 14:51:00,P2,Web,General,17
459,2024-04-01 13:36:00,2024-04-01 14:51:00,2024-04-01 15:40:00,P2,Email,Tech,49
460,2024-04-01 13:38:00,2024-04-01 14:39:00,2024-04-01 15:33:00,P3,Web,Tech,54
461,2024-04-01 13:39:00,2024-04-01 15:08:00,2024-04-01 15:50:00,P2,Email,Tech,42
462,2024-04-01 13:39:00,2024-04-01 14:15:00,2024-04-01 14:43:00,P2,Web,Tech,28
463,2024-04-01 13:41:00,2024-04-01 13:57:00,2024-04-01 14:14:00,P2,Web,Tech,17
464,2024-04-01 13:41:00,2024-04-01 14:06:00,2024-04-01 14:24:00,P2,Web,General,18
465,2024-04-01 13:42:00,2024-04-01 15:56:00,2024-04-01 16:12:00,P2,Email,Tech,16
466,2024-04-01 13:43:00,2024-04-01 14:43:00,2024-04-01 15:02:00,P2,Email,Tech,19
467,2024-04-01 13:43:00,2024-04-01 15:03:00,2024-04-01 16:00:00,P3,Web,Billing,57
468,2024-04-01 13:44:00,2024-04-01 15:12:00,2024-04-01 15:43:00,P2,Email,Tech,31
469,2024-04-01 13:44:00,2024-04-01 13:48:00,2024-04-01 14:19:00,P1,Web,Tech,31
470,2024-04-01 13:45:00,2024-04-01 15:51:00,2024-04-01 16:51:00,P2,Email,Tech,60
471,2024-04-01 13:48:00,2024-04-01 13:55:00,2024-04-01 14:45:00,P2,Email,Tech,50
472,2024-04-01 13:49:00,2024-04-01 15:40:00,2024-04-01 16:04:00,P2,Email,Tech,24
473,2024-04-01 13:52:00,2024-04-01 14:23:00,2024-04-01 16:32:00,P1,Email,Tech,129
474,2024-04-01 13:54:00,2024-04-01 14:09:00,2024-04-01 14:30:00,P2,Chat,General,21
475,2024-04-01 13:54:00,2024-04-01 14:42:00,2024-04-01 15:27:00,P2,Web,Tech,45
476,2024-04-01 13:56:00,2024-04-01 14:24:00,2024-04-01 15:01:00,P2,Web,Billing,37
477,2024-04-01 13:59:00,2024-04-01 13:59:00,2024-04-01 14:22:00,P1,Chat,Tech,23
478,2024-04-01 14:00:00,2024-04-01 16:01:00,2024-04-01 16:19:00,P2,Email,Billing,18
479,2024-04-01 14:01:00,2024-04-01 15:07:00,2024-04-01 15:30:00,P2,Email,Tech,23
480,2024-04-01 14:01:00,2024-04-01 15:45:00,2024-04-01 16:03:00,P2,Email,General,18
481,2024-04-01 14:01:00,2024-04-01 15:33:00,2024-04-01 16:06:00,P3,Email,Billing,33
482,2024-04-01 14:02:00,2024-04-01 15:20:00,2024-04-01 16:22:00,P3,Email,Tech,62
483,2024-04-01 14:02:00,2024-04-01 16:13:00,2024-04-01 16:46:00,P2,Email,Tech,33
484,2024-04-01 14:04:00,2024-04-01 15:11:00,2024-04-01 15:35:00,P2,Email,Tech,24
485,2024-04-01 14:05:00,2024-04-01 16:46:00,2024-04-01 17:06:00,P2,Email,Billing,20
486,2024-04-01 14:06:00,2024-04-01 14:27:00,2024-04-01 15:09:00,P2,Web,Billing,42
487,2024-04-01 14:06:00,2024-04-01 16:48:00,2024-04-01 17:20:00,P2,Email,Tech,32
488,2024-04-01 14:07:00,2024-04-01 14:57:00,2024-04-01 15:12:00,P3,Web,Tech,15
489,2024-04-01 14:10:00,2024-04-01 14:48:00,2024-04-01 15:00:00,P2,Web,General,12
490,2024-04-01 14:10:00,2024-04-01 16:48:00,2024-04-01 17:37:00,P2,Email,Tech,49
491,2024-04-01 14:11:00,2024-04-01 14:58:00,2024-04-01 15:06:00,P2,Web,Tech,8
492,2024-04-01 14:12:00,2024-04-01 14:27:00,2024-04-01 15:09:00,P2,Web,Tech,42
493,2024-04-01 14:14:00,2024-04-01 14:50:00,2024-04-01 15:15:00,P2,Email,Billing,25
494,2024-04-01 14:14:00,2024-04-01 16:33:00,2024-04-01 16:53:00,P3,Email,Billing,20
495,2024-04-01 14:15:00,2024-04-01 16:01:00,2024-04-01 16:29:00,P2,Email,General,28
496,2024-04-01 14:20:00,2024-04-01 14:43:00,2024-04-01 15:22:00,P2,Web,Tech,39
497,2024-04-01 14:24:00,2024-04-01 15:12:00,2024-04-01 15:25:00,P2,Email,General,13
498,2024-04-01 14:24:00,2024-04-01 16:36:00,2024-04-01 16:56:00,P3,Email,Billing,20
499,2024-04-01 14:24:00,2024-04-01 14:24:00,2024-04-01 14:37:00,P2,Email,Billing,13
500,2024-04-01 14:26:00,2024-04-01 17:14:00,2024-04-01 17:34:00,P2,Email,Billing,20
501,2024-04-01 14:27:00,2024-04-01 15:27:00,2024-04-01 15:39:00,P3,Email,General,12
502,2024-04-01 14:27:00,2024-04-01 16:13:00,2024-04-01 16:31:00,P3,Email,General,18
503,2024-04-01 14:29:00,2024-04-01 14:29:00,2024-04-01 14:56:00,P2,Email,General,27
504,2024-04-01 14:29:00,2024-04-01 16:35:00,2024-04-01 16:48:00,P3,Email,General,13
505,2024-04-01 14:29:00,2024-04-01 15:33:00,2024-04-01 15:50:00,P2,Web,Billing,17
506,2024-04-01 14:30:00,2024-04-01 15:07:00,2024-04-01 15:35:00,P2,Web,General,28
507,2024-04-01 14:32:00,2024-04-01 15:38:00,2024-04-01 16:10:00,P2,Email,Tech,32
508,2024-04-01 14:32:00,2024-04-01 16:03:00,2024-04-01 16:22:00,P2,Email,Billing,19
509,2024-04-01 14:33:00,2024-04-01 15:01:00,2024-04-01 15:50:00,P3,Web,Tech,49
510,2024-04-01 14:33:00,2024-04-01 16:22:00,2024-04-01 17:06:00,P2,Email,Tech,44
511,2024-04-01 14:34:00,2024-04-01 15:38:00,2024-04-01 16:05:00,P2,Web,Billing,27
512,2024-04-01 14:34:00,2024-04-01 16:01:00,2024-04-01 16:13:00,P1,Email,Billing,12
513,2024-04-01 14:34:00,2024-04-01 15:22:00,2024-04-01 15:55:00,P1,Web,Tech,33
514,2024-04-01 14:35:00,2024-04-01 15:21:00,2024-04-01 16:11:00,P3,Web,Tech,50
515,2024-04-01 14:36:00,2024-04-01 14:49:00,2024-04-01 15:36:00,P3,Chat,Tech,47
516,2024-04-01 14:38:00,2024-04-01 15:54:00,2024-04-01 16:14:00,P2,Email,General,20
517,2024-04-01 14:38:00,2024-04-01 16:29:00,2024-04-01 16:42:00,P2,Email,General,13
518,2024-04-01 14:38:00,2024-04-01 14:38:00,2024-04-01 15:14:00,P1,Web,Billing,36
519,2024-04-01 14:39:00,2024-04-01 15:31:00,2024-04-01 15:42:00,P3,Email,Billing,11
520,2024-04-01 14:39:00,2024-04-01 17:14:00,2024-04-01 17:37:00,P1,Email,Billing,23
521,2024-04-01 14:39:00,2024-04-01 15:24:00,2024-04-01 15:43:00,P2,Web,Tech,19
522,2024-04-01 14:40:00,2024-04-01 16:12:00,2024-04-01 16:34:00,P2,Email,Billing,22
523,2024-04-01 14:40:00,2024-04-01 15:29:00,2024-04-01 16:12:00,P3,Email,Tech,43
524,2024-04-01 14:42:00,2024-04-01 16:10:00,2024-04-01 16:24:00,P2,Email,Billing,14
525,2024-04-01 14:43:00,2024-04-01 15:22:00,2024-04-01 15:50:00,P3,Web,Tech,28
526,2024-04-01 14:45:00,2024-04-01 15:27:00,2024-04-01 15:47:00,P2,Email,Billing,20
527,2024-04-01 14:47:00,2024-04-01 16:06:00,2024-04-01 16:34:00,P2,Email,Billing,28
528,2024-04-01 14:47:00,2024-04-01 16:48:00,2024-04-01 17:11:00,P2,Email,Billing,23
