invoice_id,subscription_id,account_id,invoice_month,amount,paid
INV0000410,SUB00054_1,ACCT00054,2025-07-01,358.32,1
INV0000411,SUB00054_1,ACCT00054,2025-08-01,344.83,1
INV0000412,SUB00055_1,ACCT00055,2025-04-01,79.67,1
INV0000413,SUB00055_1,ACCT00055,2025-05-01,83.7,1
INV0000414,SUB00055_1,ACCT00055,2025-06-01,79.88,1
INV0000415,SUB00055_1,ACCT00055,2025-07-01,83.93,1
INV0000416,SUB00055_1,ACCT00055,2025-08-01,82.15,1
INV0000417,SUB00056_1,ACCT00056,2025-05-01,90.79,1
INV0000418,SUB00056_1,ACCT00056,2025-06-01,96.93,1
INV0000419,SUB00056_1,ACCT00056,2025-07-01,92.17,1
INV0000420,SUB00056_1,ACCT00056,2025-08-01,93.26,1
INV0000421,SUB00057_1,ACCT00057,2024-12-01,90.06,1
INV0000422,SUB00057_1,ACCT00057,2025-01-01,91.65,1
INV0000423,SUB00057_1,ACCT00057,2025-02-01,87.13,1
INV0000424,SUB00057_1,ACCT00057,2025-03-01,88.51,1
INV0000425,SUB00057_1,ACCT00057,2025-04-01,86.07,1
INV0000426,SUB00057_1,ACCT00057,2025-05-01,84.43,1
INV0000427,SUB00057_1,ACCT00057,2025-06-01,89.44,1
INV0000428,SUB00057_1,ACCT00057,2025-07-01,90.11,1
INV0000429,SUB00057_1,ACCT00057,2025-08-01,91.91,1
INV0000430,SUB00058_1,ACCT00058,2024-09-01,349.38,1
INV0000431,SUB00058_1,ACCT00058,2024-10-01,371.77,1
INV0000432,SUB00058_1,ACCT00058,2024-11-01,342.0,1
INV0000433,SUB00058_1,ACCT00058,2024-12-01,344.32,1
INV0000434,SUB00058_1,ACCT00058,2025-01-01,354.08,1
INV0000435,SUB00058_1,ACCT00058,2025-02-01,332.46,1
INV0000436,SUB00058_1,ACCT00058,2025-03-01,356.45,1
INV0000437,SUB00058_1,ACCT00058,2025-04-01,350.24,1
INV0000438,SUB00058_1,ACCT00058,2025-05-01,352.36,1
INV0000439,SUB00058_1,ACCT00058,2025-06-01,335.74,1
INV0000440,SUB00058_2,ACCT00058,2025-06-01,1760.86,1
INV0000441,SUB00058_2,ACCT00058,2025-07-01,1803.05,1
INV0000442,SUB00058_2,ACCT00058,2025-08-01,1811.34,1
INV0000443,SUB00059_1,ACCT00059,2024-09-01,307.64,1
INV0000444,SUB00059_1,ACCT00059,2024-10-01,313.34,1
INV0000445,SUB00059_1,ACCT00059,2024-11-01,326.54,1
INV0000446,SUB00059_1,ACCT00059,2024-12-01,305.31,1
INV0000447,SUB00059_1,ACCT00059,2025-01-01,295.55,1
INV0000448,SUB00059_1,ACCT00059,2025-02-01,326.72,1
INV0000449,SUB00059_1,ACCT00059,2025-03-01,299.01,1
INV0000450,SUB00059_1,ACCT00059,2025-04-01,318.1,1
INV0000451,SUB00059_1,ACCT00059,2025-05-01,310.68,1
INV0000452,SUB00059_1,ACCT00059,2025-06-01,299.13,1
INV0000453,SUB00060_1,ACCT00060,2024-09-01,93.58,1
INV0000454,SUB00060_1,ACCT00060,2024-10-01,96.66,1
INV0000455,SUB00060_1,ACCT00060,2024-11-01,84.95,1
INV0000456,SUB00060_1,ACCT00060,2024-12-01,92.33,1
INV0000457,SUB00060_1,ACCT00060,2025-01-01,91.76,1
INV0000458,SUB00060_1,ACCT00060,2025-02-01,95.69,1
INV0000459,SUB00060_1,ACCT00060,2025-03-01,93.53,1
INV0000460,SUB00060_1,ACCT00060,2025-04-01,88.28,0
INV0000461,SUB00060_2,ACCT00060,2025-05-01,83.37,1
INV0000462,SUB00060_2,ACCT00060,2025-06-01,91.35,1
INV0000463,SUB00060_2,ACCT00060,2025-07-01,92.21,1
INV0000464,SUB00060_2,ACCT00060,2025-08-01,88.95,1
INV0000465,SUB00061_1,ACCT00061,2025-04-01,89.84,1
INV0000466,SUB00061_1,ACCT00061,2025-05-01,87.49,1
INV0000467,SUB00061_1,ACCT00061,2025-06-01,92.2,1
INV0000468,SUB00061_1,ACCT00061,2025-07-01,90.44,1
INV0000469,SUB00061_1,ACCT00061,2025-08-01,92.31,1
INV0000470,SUB00062_1,ACCT00062,2024-09-01,1730.41,1
INV0000471,SUB00062_1,ACCT00062,2024-10-01,1703.97,1
INV0000472,SUB00062_1,ACCT00062,2024-11-01,1713.39,1
INV0000473,SUB00062_2,ACCT00062,2024-12-01,389.01,1
INV0000474,SUB00062_2,ACCT00062,2025-01-01,382.34,1
INV0000475,SUB00062_2,ACCT00062,2025-02-01,379.75,1
INV0000476,SUB00062_2,ACCT00062,2025-03-01,382.52,1
INV0000477,SUB00063_1,ACCT00063,2025-05-01,373.49,1
INV0000478,SUB00063_1,ACCT00063,2025-06-01,375.48,1
INV0000479,SUB00063_1,ACCT00063,2025-07-01,360.31,1
INV0000480,SUB00063_1,ACCT00063,2025-08-01,383.24,1
INV0000481,SUB00064_1,ACCT00064,2025-02-01,86.58,1
INV0000482,SUB00064_1,ACCT00064,2025-03-01,82.69,0
INV0000483,SUB00064_1,ACCT00064,2025-04-01,88.14,1
INV0000484,SUB00065_1,ACCT00065,2025-03-01,1872.63,1
INV0000485,SUB00065_1,ACCT00065,2025-04-01,1920.03,1
INV0000486,SUB00065_1,ACCT00065,2025-05-01,1936.31,1
INV0000487,SUB00066_1,ACCT00066,2024-11-01,94.0,1
INV0000488,SUB00066_1,ACCT00066,2024-12-01,94.41,1
INV0000489,SUB00066_1,ACCT00066,2025-01-01,88.91,1
INV0000490,SUB00066_1,ACCT00066,2025-02-01,93.47,1
INV0000491,SUB00066_1,ACCT00066,2025-03-01,99.06,1
INV0000492,SUB00066_1,ACCT00066,2025-04-01,89.48,0
INV0000493,SUB00066_1,ACCT00066,2025-05-01,93.12,1
INV0000494,SUB00066_1,ACCT00066,2025-06-01,90.45,1
INV0000495,SUB00066_1,ACCT00066,2025-07-01,93.36,1
INV0000496,SUB00066_1,ACCT00066,2025-08-01,90.26,1
INV0000497,SUB00067_1,ACCT00067,2024-11-01,83.31,1
INV0000498,SUB00067_1,ACCT00067,2024-12-01,73.73,1
INV0000499,SUB00067_1,ACCT00067,2025-01-01,79.36,1
INV0000500,SUB00067_1,ACCT00067,2025-02-01,81.69,1
INV0000501,SUB00067_1,ACCT00067,2025-03-01,82.76,1
INV0000502,SUB00067_1,ACCT00067,2025-04-01,81.31,1
INV0000503,SUB00067_1,ACCT00067,2025-05-01,79.76,1
INV0000504,SUB00067_1,ACCT00067,2025-06-01,85.07,1
INV0000505,SUB00067_1,ACCT00067,2025-07-01,76.27,0
INV0000506,SUB00067_1,ACCT00067,2025-08-01,80.31,1
INV0000507,SUB00068_1,ACCT00068,2024-12-01,94.67,1
INV0000508,SUB00068_1,ACCT00068,2025-01-01,91.05,1
INV0000509,SUB00068_1,ACCT00068,2025-02-01,92.98,1
INV0000510,SUB00068_1,ACCT00068,2025-03-01,92.61,1
INV0000511,SUB00068_1,ACCT00068,2025-04-01,90.85,1
INV0000512,SUB00068_1,ACCT00068,2025-05-01,91.85,1
INV0000513,SUB00068_2,ACCT00068,2025-05-01,95.26,1
INV0000514,SUB00068_2,ACCT00068,2025-06-01,98.29,1
INV0000515,SUB00068_2,ACCT00068,2025-07-01,98.6,1
INV0000516,SUB00068_2,ACCT00068,2025-08-01,99.07,1
INV0000517,SUB00069_1,ACCT00069,2025-03-01,350.71,1
INV0000518,SUB00069_1,ACCT00069,2025-04-01,351.93,1
INV0000519,SUB00069_1,ACCT00069,2025-05-01,338.7,1
INV0000520,SUB00069_1,ACCT00069,2025-06-01,370.09,1
INV0000521,SUB00069_1,ACCT00069,2025-07-01,352.16,1
INV0000522,SUB00069_1,ACCT00069,2025-08-01,348.12,1
INV0000523,SUB00070_1,ACCT00070,2024-09-01,328.66,1
INV0000524,SUB00070_1,ACCT00070,2024-10-01,345.2,0
INV0000525,SUB00070_1,ACCT00070,2024-11-01,361.31,1
INV0000526,SUB00070_1,ACCT00070,2024-12-01,369.05,1
INV0000527,SUB00070_1,ACCT00070,2025-01-01,330.35,1
INV0000528,SUB00070_1,ACCT00070,2025-02-01,368.31,1
INV0000529,SUB00070_1,ACCT00070,2025-03-01,345.22,1
INV0000530,SUB00070_1,ACCT00070,2025-04-01,340.52,1
INV0000531,SUB00070_1,ACCT00070,2025-05-01,351.17,1
INV0000532,SUB00070_1,ACCT00070,2025-06-01,349.96,1
INV0000533,SUB00070_1,ACCT00070,2025-07-01,360.98,1
INV0000534,SUB00070_2,ACCT00070,2025-07-01,362.98,1
INV0000535,SUB00070_2,ACCT00070,2025-08-01,362.69,1
INV0000536,SUB00071_1,ACCT00071,2025-04-01,92.51,1
INV0000537,SUB00071_1,ACCT00071,2025-05-01,93.93,1
INV0000538,SUB00071_1,ACCT00071,2025-06-01,95.93,1
INV0000539,SUB00071_1,ACCT00071,2025-07-01,92.69,1
INV0000540,SUB00071_1,ACCT00071,2025-08-01,94.09,1
INV0000541,SUB00072_1,ACCT00072,2024-10-01,363.62,1
INV0000542,SUB00072_1,ACCT00072,2024-11-01,360.66,1
INV0000543,SUB00072_1,ACCT00072,2024-12-01,355.19,1
INV0000544,SUB00072_1,ACCT00072,2025-01-01,345.73,1
INV0000545,SUB00072_1,ACCT00072,2025-02-01,348.47,1
INV0000546,SUB00072_1,ACCT00072,2025-03-01,346.49,1
INV0000547,SUB00072_1,ACCT00072,2025-04-01,370.35,1
INV0000548,SUB00072_1,ACCT00072,2025-05-01,337.04,1
INV0000549,SUB00072_1,ACCT00072,2025-06-01,365.23,1
INV0000550,SUB00072_1,ACCT00072,2025-07-01,365.96,1
INV0000551,SUB00072_1,ACCT00072,2025-08-01,358.66,1
INV0000552,SUB00073_1,ACCT00073,2025-02-01,93.17,1
INV0000553,SUB00073_1,ACCT00073,2025-03-01,94.8,1
INV0000554,SUB00073_1,ACCT00073,2025-04-01,95.82,1
INV0000555,SUB00073_1,ACCT00073,2025-05-01,94.81,1
INV0000556,SUB00073_2,ACCT00073,2025-06-01,88.53,1
INV0000557,SUB00073_2,ACCT00073,2025-07-01,90.83,1
INV0000558,SUB00073_2,ACCT00073,2025-08-01,92.3,1
INV0000559,SUB00074_1,ACCT00074,2024-10-01,96.45,1
INV0000560,SUB00074_1,ACCT00074,2024-11-01,99.87,1
INV0000561,SUB00074_1,ACCT00074,2024-12-01,99.08,1
INV0000562,SUB00074_1,ACCT00074,2025-01-01,104.1,1
INV0000563,SUB00074_1,ACCT00074,2025-02-01,97.88,1
INV0000564,SUB00074_1,ACCT00074,2025-03-01,98.45,1
INV0000565,SUB00074_2,ACCT00074,2025-04-01,407.57,1
INV0000566,SUB00074_2,ACCT00074,2025-05-01,399.25,1
INV0000567,SUB00074_2,ACCT00074,2025-06-01,378.12,1
INV0000568,SUB00074_2,ACCT00074,2025-07-01,397.55,1
INV0000569,SUB00075_1,ACCT00075,2024-11-01,93.17,1
INV0000570,SUB00075_1,ACCT00075,2024-12-01,96.84,1
INV0000571,SUB00075_1,ACCT00075,2025-01-01,102.2,1
INV0000572,SUB00075_1,ACCT00075,2025-02-01,94.97,1
INV0000573,SUB00075_1,ACCT00075,2025-03-01,98.26,1
INV0000574,SUB00075_1,ACCT00075,2025-04-01,97.32,1
INV0000575,SUB00075_1,ACCT00075,2025-05-01,99.87,1
INV0000576,SUB00075_1,ACCT00075,2025-06-01,94.26,0
INV0000577,SUB00075_1,ACCT00075,2025-07-01,95.93,1
INV0000578,SUB00075_2,ACCT00075,2025-08-01,389.71,1
INV0000579,SUB00076_1,ACCT00076,2025-01-01,376.99,1
INV0000580,SUB00076_1,ACCT00076,2025-02-01,374.28,1
INV0000581,SUB00076_1,ACCT00076,2025-03-01,383.81,1
INV0000582,SUB00076_1,ACCT00076,2025-04-01,389.23,1
INV0000583,SUB00076_1,ACCT00076,2025-05-01,386.82,1
INV0000584,SUB00076_1,ACCT00076,2025-06-01,371.58,1
INV0000585,SUB00076_1,ACCT00076,2025-07-01,383.2,1
INV0000586,SUB00076_1,ACCT00076,2025-08-01,381.8,1
INV0000587,SUB00076_2,ACCT00076,2025-08-01,99.53,1
INV0000588,SUB00077_1,ACCT00077,2024-09-01,90.39,1
INV0000589,SUB00077_1,ACCT00077,2024-10-01,91.32,1
INV0000590,SUB00077_1,ACCT00077,2024-11-01,96.61,1
INV0000591,SUB00077_1,ACCT00077,2024-12-01,91.45,1
INV0000592,SUB00077_1,ACCT00077,2025-01-01,89.81,1
INV0000593,SUB00077_1,ACCT00077,2025-02-01,91.09,1
INV0000594,SUB00077_1,ACCT00077,2025-03-01,90.96,1
INV0000595,SUB00077_2,ACCT00077,2025-04-01,88.93,1
INV0000596,SUB00077_2,ACCT00077,2025-05-01,94.2,1
INV0000597,SUB00077_2,ACCT00077,2025-06-01,88.42,1
INV0000598,SUB00077_2,ACCT00077,2025-07-01,86.41,1
INV0000599,SUB00077_2,ACCT00077,2025-08-01,93.57,1
INV0000600,SUB00078_1,ACCT00078,2025-03-01,80.86,1
INV0000601,SUB00078_1,ACCT00078,2025-04-01,81.58,1
INV0000602,SUB00078_1,ACCT00078,2025-05-01,80.88,0
INV0000603,SUB00078_1,ACCT00078,2025-06-01,81.49,1
INV0000604,SUB00078_1,ACCT00078,2025-07-01,81.88,0
INV0000605,SUB00078_1,ACCT00078,2025-08-01,80.99,1
INV0000606,SUB00078_2,ACCT00078,2025-08-01,362.13,1
INV0000607,SUB00079_1,ACCT00079,2024-10-01,81.1,1
INV0000608,SUB00079_1,ACCT00079,2024-11-01,78.76,1
INV0000609,SUB00079_1,ACCT00079,2024-12-01,81.66,1
INV0000610,SUB00079_2,ACCT00079,2025-01-01,362.64,1
INV0000611,SUB00079_2,ACCT00079,2025-02-01,376.54,1
INV0000612,SUB00079_2,ACCT00079,2025-03-01,338.1,1
INV0000613,SUB00079_2,ACCT00079,2025-04-01,352.71,1
INV0000614,SUB00079_2,ACCT00079,2025-05-01,351.85,1
INV0000615,SUB00079_2,ACCT00079,2025-06-01,351.35,1
INV0000616,SUB00079_2,ACCT00079,2025-07-01,367.68,0
INV0000617,SUB00079_2,ACCT00079,2025-08-01,350.75,1
INV0000618,SUB00080_1,ACCT00080,2024-09-01,88.85,1
INV0000619,SUB00080_1,ACCT00080,2024-10-01,93.33,1
INV0000620,SUB00080_1,ACCT00080,2024-11-01,88.35,1
INV0000621,SUB00080_1,ACCT00080,2024-12-01,87.34,1
INV0000622,SUB00080_1,ACCT00080,2025-01-01,88.83,1
INV0000623,SUB00080_1,ACCT00080,2025-02-01,91.73,1
INV0000624,SUB00080_1,ACCT00080,2025-03-01,87.86,1
INV0000625,SUB00080_1,ACCT00080,2025-04-01,91.48,1
INV0000626,SUB00080_1,ACCT00080,2025-05-01,89.54,1
INV0000627,SUB00080_1,ACCT00080,2025-06-01,93.78,1
INV0000628,SUB00080_2,ACCT00080,2025-07-01,1740.78,1
INV0000629,SUB00080_2,ACCT00080,2025-08-01,1843.13,1
INV0000630,SUB00081_1,ACCT00081,2025-01-01,370.42,1
INV0000631,SUB00081_1,ACCT00081,2025-02-01,362.84,1
INV0000632,SUB00081_1,ACCT00081,2025-03-01,372.27,1
INV0000633,SUB00081_1,ACCT00081,2025-04-01,369.17,1
INV0000634,SUB00081_1,ACCT00081,2025-05-01,365.69,1
INV0000635,SUB00081_1,ACCT00081,2025-06-01,397.16,1
INV0000636,SUB00081_1,ACCT00081,2025-07-01,385.43,1
INV0000637,SUB00081_1,ACCT00081,2025-08-01,382.86,1
INV0000638,SUB00082_1,ACCT00082,2025-03-01,372.38,1
INV0000639,SUB00082_1,ACCT00082,2025-04-01,351.48,1
INV0000640,SUB00082_1,ACCT00082,2025-05-01,355.56,1
INV0000641,SUB00082_1,ACCT00082,2025-06-01,348.98,1
INV0000642,SUB00082_1,ACCT00082,2025-07-01,372.76,1
INV0000643,SUB00082_1,ACCT00082,2025-08-01,380.25,1
INV0000644,SUB00083_1,ACCT00083,2025-02-01,95.23,1
INV0000645,SUB00083_1,ACCT00083,2025-03-01,96.12,1
INV0000646,SUB00083_1,ACCT00083,2025-04-01,95.22,1
INV0000647,SUB00083_1,ACCT00083,2025-05-01,97.32,1
INV0000648,SUB00083_1,ACCT00083,2025-06-01,96.73,1
INV0000649,SUB00083_1,ACCT00083,2025-07-01,97.21,1
INV0000650,SUB00083_2,ACCT00083,2025-08-01,94.7,1
INV0000651,SUB00084_1,ACCT00084,2024-12-01,97.89,1
INV0000652,SUB00084_1,ACCT00084,2025-01-01,96.8,1
INV0000653,SUB00084_1,ACCT00084,2025-02-01,101.14,1
INV0000654,SUB00085_1,ACCT00085,2025-03-01,91.73,1
INV0000655,SUB00085_1,ACCT00085,2025-04-01,88.61,1
INV0000656,SUB00085_1,ACCT00085,2025-05-01,94.36,1
INV0000657,SUB00085_1,ACCT00085,2025-06-01,90.44,0
INV0000658,SUB00085_1,ACCT00085,2025-07-01,92.99,0
INV0000659,SUB00085_1,ACCT00085,2025-08-01,90.45,1
INV0000660,SUB00085_2,ACCT00085,2025-08-01,415.41,1
INV0000661,SUB00086_1,ACCT00086,2024-11-01,102.83,1
INV0000662,SUB00086_1,ACCT00086,2024-12-01,98.02,1
INV0000663,SUB00086_1,ACCT00086,2025-01-01,97.51,1
INV0000664,SUB00086_1,ACCT00086,2025-02-01,97.08,1
INV0000665,SUB00086_1,ACCT00086,2025-03-01,99.37,1
INV0000666,SUB00086_1,ACCT00086,2025-04-01,99.54,1
INV0000667,SUB00086_1,ACCT00086,2025-05-01,88.71,1
INV0000668,SUB00086_1,ACCT00086,2025-06-01,92.58,1
INV0000669,SUB00086_1,ACCT00086,2025-07-01,95.29,1
INV0000670,SUB00086_1,ACCT00086,2025-08-01,101.88,1
INV0000671,SUB00087_1,ACCT00087,2024-09-01,96.19,1
INV0000672,SUB00087_1,ACCT00087,2024-10-01,90.21,1
INV0000673,SUB00087_1,ACCT00087,2024-11-01,95.74,1
INV0000674,SUB00087_1,ACCT00087,2024-12-01,93.57,1
INV0000675,SUB00087_1,ACCT00087,2025-01-01,94.51,1
INV0000676,SUB00087_1,ACCT00087,2025-02-01,92.97,0
INV0000677,SUB00087_1,ACCT00087,2025-03-01,94.54,1
INV0000678,SUB00087_1,ACCT00087,2025-04-01,92.64,1
INV0000679,SUB00088_1,ACCT00088,2025-03-01,1860.15,1
INV0000680,SUB00088_1,ACCT00088,2025-04-01,1841.36,1
INV0000681,SUB00088_1,ACCT00088,2025-05-01,1935.59,1
INV0000682,SUB00088_1,ACCT00088,2025-06-01,1868.4,1
INV0000683,SUB00088_1,ACCT00088,2025-07-01,1899.72,0
INV0000684,SUB00088_1,ACCT00088,2025-08-01,1852.57,1
INV0000685,SUB00089_1,ACCT00089,2024-10-01,368.1,1
INV0000686,SUB00089_1,ACCT00089,2024-11-01,362.3,1
INV0000687,SUB00089_1,ACCT00089,2024-12-01,355.17,1
INV0000688,SUB00089_1,ACCT00089,2025-01-01,371.37,1
INV0000689,SUB00089_1,ACCT00089,2025-02-01,358.18,1
INV0000690,SUB00089_1,ACCT00089,2025-03-01,385.65,1
INV0000691,SUB00089_2,ACCT00089,2025-04-01,85.56,1
INV0000692,SUB00089_2,ACCT00089,2025-05-01,85.37,1
INV0000693,SUB00089_2,ACCT00089,2025-06-01,85.43,1
INV0000694,SUB00089_2,ACCT00089,2025-07-01,88.26,1
INV0000695,SUB00089_2,ACCT00089,2025-08-01,85.49,1
INV0000696,SUB00090_1,ACCT00090,2024-09-01,89.17,1
INV0000697,SUB00090_1,ACCT00090,2024-10-01,87.2,1
INV0000698,SUB00090_1,ACCT00090,2024-11-01,94.87,1
INV0000699,SUB00090_1,ACCT00090,2024-12-01,93.71,1
INV0000700,SUB00090_1,ACCT00090,2025-01-01,94.38,1
INV0000701,SUB00090_1,ACCT00090,2025-02-01,90.12,1
INV0000702,SUB00090_1,ACCT00090,2025-03-01,87.36,1
INV0000703,SUB00090_1,ACCT00090,2025-04-01,91.02,1
INV0000704,SUB00090_2,ACCT00090,2025-05-01,1818.85,1
INV0000705,SUB00090_2,ACCT00090,2025-06-01,1841.95,1
INV0000706,SUB00090_2,ACCT00090,2025-07-01,1936.55,1
INV0000707,SUB00090_2,ACCT00090,2025-08-01,1839.63,1
INV0000708,SUB00091_1,ACCT00091,2025-03-01,86.18,1
INV0000709,SUB00091_1,ACCT00091,2025-04-01,89.59,1
INV0000710,SUB00091_1,ACCT00091,2025-05-01,84.92,1
INV0000711,SUB00091_1,ACCT00091,2025-06-01,90.74,1
INV0000712,SUB00091_1,ACCT00091,2025-07-01,86.87,1
INV0000713,SUB00091_2,ACCT00091,2025-08-01,1922.48,1
INV0000714,SUB00092_1,ACCT00092,2025-03-01,94.99,1
INV0000715,SUB00092_1,ACCT00092,2025-04-01,95.46,1
INV0000716,SUB00092_1,ACCT00092,2025-05-01,97.66,1
INV0000717,SUB00092_1,ACCT00092,2025-06-01,91.49,1
INV0000718,SUB00092_1,ACCT00092,2025-07-01,95.36,1
INV0000719,SUB00092_1,ACCT00092,2025-08-01,98.54,0
INV0000720,SUB00093_1,ACCT00093,2024-09-01,404.9,1
INV0000721,SUB00093_1,ACCT00093,2024-10-01,396.06,1
INV0000722,SUB00093_1,ACCT00093,2024-11-01,404.24,1
INV0000723,SUB00093_1,ACCT00093,2024-12-01,400.82,1
INV0000724,SUB00094_1,ACCT00094,2024-09-01,95.52,1
INV0000725,SUB00094_1,ACCT00094,2024-10-01,93.03,1
INV0000726,SUB00094_1,ACCT00094,2024-11-01,94.8,1
INV0000727,SUB00094_1,ACCT00094,2024-12-01,98.33,1
INV0000728,SUB00094_1,ACCT00094,2025-01-01,98.16,1
INV0000729,SUB00094_1,ACCT00094,2025-02-01,97.26,1
INV0000730,SUB00094_1,ACCT00094,2025-03-01,93.34,1
INV0000731,SUB00094_1,ACCT00094,2025-04-01,99.14,1
INV0000732,SUB00094_1,ACCT00094,2025-05-01,93.6,1
INV0000733,SUB00094_1,ACCT00094,2025-06-01,95.7,1
INV0000734,SUB00094_1,ACCT00094,2025-07-01,100.42,1
INV0000735,SUB00094_1,ACCT00094,2025-08-01,90.41,1
INV0000736,SUB00095_1,ACCT00095,2024-10-01,94.6,1
INV0000737,SUB00095_1,ACCT00095,2024-11-01,96.71,1
INV0000738,SUB00095_1,ACCT00095,2024-12-01,93.6,1
INV0000739,SUB00095_1,ACCT00095,2025-01-01,89.58,1
INV0000740,SUB00095_1,ACCT00095,2025-02-01,96.99,1
INV0000741,SUB00095_1,ACCT00095,2025-03-01,97.92,1
INV0000742,SUB00095_1,ACCT00095,2025-04-01,98.87,1
INV0000743,SUB00095_1,ACCT00095,2025-05-01,91.57,1
INV0000744,SUB00095_1,ACCT00095,2025-06-01,90.22,1
INV0000745,SUB00095_1,ACCT00095,2025-07-01,95.33,1
INV0000746,SUB00095_1,ACCT00095,2025-08-01,100.11,1
INV0000747,SUB00096_1,ACCT00096,2025-01-01,81.95,1
INV0000748,SUB00096_1,ACCT00096,2025-02-01,84.98,1
INV0000749,SUB00096_1,ACCT00096,2025-03-01,81.07,1
INV0000750,SUB00096_1,ACCT00096,2025-04-01,83.93,1
INV0000751,SUB00096_2,ACCT00096,2025-05-01,87.18,1
INV0000752,SUB00096_2,ACCT00096,2025-06-01,84.28,1
INV0000753,SUB00096_2,ACCT00096,2025-07-01,89.75,1
INV0000754,SUB00096_2,ACCT00096,2025-08-01,84.93,1
INV0000755,SUB00097_1,ACCT00097,2024-09-01,100.59,1
INV0000756,SUB00097_1,ACCT00097,2024-10-01,93.5,1
INV0000757,SUB00097_1,ACCT00097,2024-11-01,91.91,1
INV0000758,SUB00097_1,ACCT00097,2024-12-01,90.21,1
INV0000759,SUB00097_1,ACCT00097,2025-01-01,98.41,1
INV0000760,SUB00097_1,ACCT00097,2025-02-01,96.0,1
INV0000761,SUB00097_1,ACCT00097,2025-03-01,94.23,1
INV0000762,SUB00098_1,ACCT00098,2025-01-01,1703.84,0
INV0000763,SUB00098_1,ACCT00098,2025-02-01,1715.29,1
INV0000764,SUB00098_1,ACCT00098,2025-03-01,1808.82,1
INV0000765,SUB00098_1,ACCT00098,2025-04-01,1770.0,1
INV0000766,SUB00098_1,ACCT00098,2025-05-01,1623.5,1
INV0000767,SUB00098_1,ACCT00098,2025-06-01,1670.68,1
INV0000768,SUB00098_1,ACCT00098,2025-07-01,1660.02,1
INV0000769,SUB00098_1,ACCT00098,2025-08-01,1757.09,1
INV0000770,SUB00099_1,ACCT00099,2024-09-01,94.55,1
INV0000771,SUB00099_1,ACCT00099,2024-10-01,96.76,1
INV0000772,SUB00099_1,ACCT00099,2024-11-01,92.94,1
INV0000773,SUB00099_1,ACCT00099,2024-12-01,93.18,0
INV0000774,SUB00100_1,ACCT00100,2025-04-01,1923.43,1
INV0000775,SUB00100_1,ACCT00100,2025-05-01,2001.56,1
INV0000776,SUB00100_1,ACCT00100,2025-06-01,1892.11,1
INV0000777,SUB00100_1,ACCT00100,2025-07-01,1925.9,1
INV0000778,SUB00100_1,ACCT00100,2025-08-01,1847.11,1
INV0000779,SUB00100_2,ACCT00100,2025-08-01,385.34,1
INV0000780,SUB00101_1,ACCT00101,2025-02-01,92.53,1
INV0000781,SUB00101_1,ACCT00101,2025-03-01,94.98,1
INV0000782,SUB00101_1,ACCT00101,2025-04-01,96.29,1
INV0000783,SUB00101_1,ACCT00101,2025-05-01,95.29,1
INV0000784,SUB00101_1,ACCT00101,2025-06-01,89.86,1
INV0000785,SUB00101_1,ACCT00101,2025-07-01,97.96,1
INV0000786,SUB00101_1,ACCT00101,2025-08-01,98.67,1
INV0000787,SUB00102_1,ACCT00102,2025-03-01,1833.23,1
INV0000788,SUB00102_1,ACCT00102,2025-04-01,1803.92,1
INV0000789,SUB00102_1,ACCT00102,2025-05-01,1822.38,1
INV0000790,SUB00102_1,ACCT00102,2025-06-01,1946.2,1
INV0000791,SUB00102_1,ACCT00102,2025-07-01,1782.98,1
INV0000792,SUB00102_1,ACCT00102,2025-08-01,1774.92,1
INV0000793,SUB00103_1,ACCT00103,2024-10-01,91.26,1
INV0000794,SUB00103_1,ACCT00103,2024-11-01,93.85,1
INV0000795,SUB00103_1,ACCT00103,2024-12-01,91.9,1
INV0000796,SUB00103_1,ACCT00103,2025-01-01,89.07,1
INV0000797,SUB00103_1,ACCT00103,2025-02-01,81.05,1
INV0000798,SUB00103_1,ACCT00103,2025-03-01,93.85,1
INV0000799,SUB00104_1,ACCT00104,2024-09-01,92.29,1
INV0000800,SUB00104_1,ACCT00104,2024-10-01,95.42,1
INV0000801,SUB00104_1,ACCT00104,2024-11-01,88.84,1
INV0000802,SUB00104_1,ACCT00104,2024-12-01,96.22,1
INV0000803,SUB00104_1,ACCT00104,2025-01-01,93.69,1
INV0000804,SUB00104_1,ACCT00104,2025-02-01,97.5,1
INV0000805,SUB00104_1,ACCT00104,2025-03-01,86.44,1
INV0000806,SUB00104_1,ACCT00104,2025-04-01,94.89,1
INV0000807,SUB00104_1,ACCT00104,2025-05-01,93.62,1
INV0000808,SUB00104_2,ACCT00104,2025-06-01,95.73,1
INV0000809,SUB00104_2,ACCT00104,2025-07-01,97.05,1
INV0000810,SUB00104_2,ACCT00104,2025-08-01,95.45,1
INV0000811,SUB00105_1,ACCT00105,2024-09-01,381.86,1
INV0000812,SUB00105_1,ACCT00105,2024-10-01,359.74,1
INV0000813,SUB00105_1,ACCT00105,2024-11-01,378.5,1
INV0000814,SUB00106_1,ACCT00106,2024-09-01,1939.76,1
INV0000815,SUB00106_1,ACCT00106,2024-10-01,1819.4,1
INV0000816,SUB00106_1,ACCT00106,2024-11-01,1986.73,1
INV0000817,SUB00106_1,ACCT00106,2024-12-01,1871.96,1
INV0000818,SUB00106_1,ACCT00106,2025-01-01,1837.22,0
