day,priority,channel,queue,tickets,avg_frt_min,avg_ttr_min,p50_frt,p90_frt,p50_ttr,p90_ttr
2024-05-11,P2,Chat,Billing,9,9.333333333333334,51.44444444444444,10.0,15.0,42.0,74.00000000000001
2024-05-11,P2,Chat,General,4,11.0,27.75,11.0,16.6,26.5,35.900000000000006
2024-05-11,P2,Chat,Tech,5,6.6,40.8,5.0,11.000000000000002,37.0,62.6
2024-05-11,P2,Email,Billing,46,81.30434782608695,106.80434782608695,83.0,140.5,106.0,158.5
2024-05-11,P2,Email,General,22,98.95454545454545,122.5909090909091,100.5,166.70000000000002,126.50000000000003,177.8
2024-05-11,P2,Email,Tech,61,96.45901639344262,136.37704918032787,99.0,154.0,140.0,191.0
2024-05-11,P2,Web,Billing,37,35.4054054054054,69.37837837837837,36.0,59.599999999999994,63.00000000000001,105.79999999999998
2024-05-11,P2,Web,General,18,40.333333333333336,63.05555555555556,41.5,56.900000000000006,66.00000000000001,76.3
2024-05-11,P2,Web,Tech,42,31.357142857142858,71.76190476190476,28.0,50.0,68.5,116.59999999999998
2024-05-11,P3,Chat,Billing,6,20.333333333333332,44.833333333333336,19.0,25.5,46.0,54.0
2024-05-11,P3,Chat,General,3,20.0,41.333333333333336,19.0,21.4,41.0,49.8
2024-05-11,P3,Chat,Tech,7,19.428571428571427,59.285714285714285,17.000000000000004,27.0,64.00000000000001,81.0
2024-05-11,P3,Email,Billing,23,104.91304347826087,133.65217391304347,92.0,159.8,121.0,202.20000000000002
2024-05-11,P3,Email,General,12,99.75,119.33333333333333,92.0,151.8,115.5,171.60000000000002
2024-05-11,P3,Email,Tech,42,113.11904761904762,152.21428571428572,110.5,166.6,156.0,214.9
2024-05-11,P3,Web,Billing,17,44.88235294117647,71.70588235294117,36.0,74.4,68.00000000000001,98.2
2024-05-11,P3,Web,General,7,39.285714285714285,60.42857142857143,39.0,53.400000000000006,65.00000000000001,76.8
2024-05-11,P3,Web,Tech,19,46.89473684210526,87.6842105263158,48.0,63.800000000000004,79.0,123.0
2024-05-12,P1,Chat,Tech,1,0.0,25.0,0.0,0.0,25.0,25.0
2024-05-12,P1,Email,Billing,2,52.0,75.0,52.0,69.6,75.0,86.2
2024-05-12,P1,Email,General,2,24.5,48.0,24.5,44.1,48.0,73.6
2024-05-12,P1,Email,Tech,8,61.625,105.25,47.0,110.19999999999999,81.5,175.99999999999994
2024-05-12,P1,Web,Billing,7,26.857142857142858,57.0,28.0,48.6,51.0,77.60000000000001
2024-05-12,P1,Web,General,2,13.0,28.5,13.0,23.4,28.5,36.1
2024-05-12,P1,Web,Tech,4,32.75,62.75,28.0,47.900000000000006,61.5,80.9
2024-05-12,P2,Chat,Billing,12,6.416666666666667,37.083333333333336,6.0,13.0,36.5,60.60000000000001
2024-05-12,P2,Chat,General,8,8.25,21.625,6.500000000000001,14.9,23.0,29.0
2024-05-12,P2,Chat,Tech,14,6.571428571428571,57.5,6.5,12.700000000000001,50.5,93.4
2024-05-12,P2,Email,Billing,65,91.61538461538461,118.26153846153846,86.0,145.20000000000002,116.0,183.0
2024-05-12,P2,Email,General,34,91.58823529411765,114.1470588235294,93.0,149.29999999999998,112.0,162.39999999999998
2024-05-12,P2,Email,Tech,48,90.04166666666667,128.5,84.5,156.10000000000002,128.50000000000003,201.60000000000002
2024-05-12,P2,Web,Billing,31,37.67741935483871,60.83870967741935,41.0,57.0,61.00000000000001,81.0
2024-05-12,P2,Web,General,22,35.77272727272727,56.40909090909091,36.0,59.7,54.0,75.0
2024-05-12,P2,Web,Tech,37,34.0,70.78378378378379,36.0,62.00000000000001,63.00000000000001,122.39999999999999
2024-05-12,P3,Chat,General,3,16.666666666666668,45.333333333333336,15.0,20.6,35.0,63.0
2024-05-12,P3,Chat,Tech,11,17.545454545454547,46.36363636363637,21.0,26.0,40.0,73.0
2024-05-12,P3,Email,Billing,26,110.61538461538461,132.57692307692307,122.0,148.5,144.0,171.5
2024-05-12,P3,Email,General,12,100.41666666666667,116.33333333333333,95.5,170.1,110.5,189.0
2024-05-12,P3,Email,Tech,31,100.96774193548387,138.1290322580645,107.0,152.0,132.00000000000003,189.0
2024-05-12,P3,Web,Billing,10,35.7,61.4,36.0,57.69999999999999,54.0,90.79999999999998
2024-05-12,P3,Web,General,12,48.5,70.25,48.0,57.0,71.0,82.9
2024-05-12,P3,Web,Tech,12,36.333333333333336,85.0,38.0,51.6,84.0,101.7
2024-05-13,P1,Chat,Billing,4,0.5000000000000001,40.0,0.0,1.4000000000000008,26.0,77.80000000000001
2024-05-13,P1,Chat,General,4,0.0,15.0,0.0,0.0,15.5,18.7
2024-05-13,P1,Chat,Tech,9,0.0,40.55555555555556,0.0,0.0,37.0,63.60000000000001
2024-05-13,P1,Email,Billing,22,64.13636363636364,93.5,68.0,111.7,88.0,150.9
2024-05-13,P1,Email,General,6,82.83333333333333,98.33333333333333,69.0,152.0,82.0,171.5
2024-05-13,P1,Email,Tech,23,70.73913043478261,111.04347826086956,66.00000000000001,116.8,114.0,178.0
2024-05-13,P1,Web,Billing,6,20.666666666666668,56.5,16.0,38.5,60.00000000000001,76.5
2024-05-13,P1,Web,General,7,17.0,34.857142857142854,15.0,34.80000000000001,31.000000000000004,55.400000000000006
2024-05-13,P1,Web,Tech,14,23.285714285714285,62.5,27.5,44.7,64.50000000000001,96.5
2024-05-13,P2,Chat,Billing,19,6.315789473684211,34.73684210526316,6.0,13.599999999999998,31.000000000000004,65.00000000000001
2024-05-13,P2,Chat,General,15,6.333333333333333,28.733333333333334,5.0,13.6,32.00000000000001,40.6
2024-05-13,P2,Chat,Tech,22,9.31818181818182,45.63636363636363,7.500000000000001,17.900000000000002,42.0,68.50000000000001
2024-05-13,P2,Email,Billing,102,97.34313725490196,125.17647058823529,95.5,148.9,124.50000000000001,177.60000000000002
2024-05-13,P2,Email,General,68,95.41176470588235,117.83823529411765,88.5,148.3,112.5,164.3
2024-05-13,P2,Email,Tech,137,91.71532846715328,129.87591240875912,87.0,139.0,124.00000000000001,190.20000000000002
2024-05-13,P2,Web,Billing,70,36.27142857142857,63.24285714285714,35.5,62.40000000000001,64.00000000000001,90.1
2024-05-13,P2,Web,General,37,40.13513513513514,64.72972972972973,39.0,61.4,61.00000000000001,91.4
2024-05-13,P2,Web,Tech,85,37.023529411764706,78.25882352941177,36.0,65.00000000000001,75.0,128.60000000000002
2024-05-13,P3,Chat,Billing,11,16.545454545454547,46.18181818181818,17.000000000000004,26.0,46.0,57.0
2024-05-13,P3,Chat,General,10,20.7,40.3,22.0,26.1,39.5,51.3
2024-05-13,P3,Chat,Tech,12,19.5,47.083333333333336,19.5,29.400000000000002,48.0,58.8
2024-05-13,P3,Email,Billing,47,96.44680851063829,123.61702127659575,101.0,169.8,128.00000000000003,193.2
2024-05-13,P3,Email,General,29,101.24137931034483,122.48275862068965,101.0,163.2,121.0,181.79999999999998
2024-05-13,P3,Email,Tech,43,85.18604651162791,123.55813953488372,81.0,132.60000000000002,120.0,179.8
2024-05-13,P3,Web,Billing,21,45.095238095238095,72.47619047619048,42.0,74.0,80.0,102.0
2024-05-13,P3,Web,General,21,42.523809523809526,65.28571428571429,39.0,70.0,58.0,104.0
2024-05-13,P3,Web,Tech,49,41.87755102040816,80.46938775510205,43.0,62.40000000000001,75.0,121.20000000000002
2024-05-14,P1,Chat,Billing,4,0.25000000000000006,27.0,0.0,0.7000000000000004,19.5,42.00000000000001
2024-05-14,P1,Chat,General,2,0.0,40.0,0.0,0.0,40.0,56.800000000000004
2024-05-14,P1,Chat,Tech,3,0.0,31.0,0.0,0.0,30.0,38.8
2024-05-14,P1,Email,Billing,12,65.75,86.83333333333333,78.5,93.8,97.5,118.8
2024-05-14,P1,Email,General,9,72.33333333333333,92.88888888888889,75.0,119.4,85.0,142.8
2024-05-14,P1,Email,Tech,18,69.77777777777777,110.00000000000001,66.5,120.3,123.50000000000001,159.9
2024-05-14,P1,Web,Billing,15,9.266666666666667,41.0,0.0,24.4,43.0,70.60000000000001
2024-05-14,P1,Web,General,5,21.8,42.4,24.0,36.8,38.0,58.800000000000004
2024-05-14,P1,Web,Tech,10,19.2,51.0,17.0,46.599999999999994,46.5,80.89999999999999
2024-05-14,P2,Chat,Billing,13,9.0,39.15384615384615,6.0,16.400000000000006,34.00000000000001,62.00000000000002
2024-05-14,P2,Chat,General,8,13.625000000000002,30.625,15.000000000000002,17.200000000000003,27.0,41.599999999999994
2024-05-14,P2,Chat,Tech,21,7.666666666666667,37.095238095238095,8.000000000000002,12.0,38.0,53.0
2024-05-14,P2,Email,Billing,119,93.0,121.0,94.0,151.0,121.0,176.0
2024-05-14,P2,Email,General,60,76.51666666666667,100.7,81.0,139.0,107.0,161.1
2024-05-14,P2,Email,Tech,138,89.28985507246377,125.44927536231884,85.5,149.3,123.50000000000001,184.89999999999998
2024-05-14,P2,Web,Billing,75,38.24,62.693333333333335,38.0,61.200000000000024,62.00000000000001,99.0
2024-05-14,P2,Web,General,44,37.45454545454545,59.70454545454545,36.5,61.00000000000001,56.0,93.4
2024-05-14,P2,Web,Tech,91,36.24175824175824,71.75824175824175,38.0,64.00000000000001,71.0,116.0
2024-05-14,P3,Chat,Billing,9,19.555555555555557,70.11111111111111,19.0,27.0,63.00000000000001,107.20000000000002
2024-05-14,P3,Chat,General,7,18.428571428571427,55.285714285714285,17.000000000000004,25.400000000000006,54.0,77.0
2024-05-14,P3,Chat,Tech,14,18.214285714285715,70.71428571428571,18.5,28.0,59.5,111.5
2024-05-14,P3,Email,Billing,56,87.96428571428571,116.57142857142857,86.5,145.0,115.0,166.0
2024-05-14,P3,Email,General,25,100.76,122.4,108.0,155.4,133.00000000000003,176.4
2024-05-14,P3,Email,Tech,56,98.85714285714286,135.83928571428572,93.0,153.5,133.50000000000003,203.5
2024-05-14,P3,Web,Billing,32,44.46875,76.09375,43.0,68.9,77.5,101.0
2024-05-14,P3,Web,General,8,55.375,74.875,48.0,77.9,71.5,90.3
2024-05-14,P3,Web,Tech,45,51.422222222222224,93.57777777777778,51.0,82.6,87.0,133.00000000000003
2024-05-15,P1,Chat,Billing,1,0.0,17.000000000000004,0.0,0.0,17.000000000000004,17.000000000000004
2024-05-15,P1,Chat,General,2,0.0,21.5,0.0,0.0,21.5,23.5
2024-05-15,P1,Chat,Tech,4,0.0,58.75,0.0,0.0,57.0,91.7
2024-05-15,P1,Email,Billing,9,93.11111111111111,119.22222222222223,93.0,108.20000000000002,115.0,144.20000000000002
2024-05-15,P1,Email,General,9,69.55555555555556,86.77777777777779,65.00000000000001,115.2,98.0,131.80000000000004
2024-05-15,P1,Email,Tech,9,48.333333333333336,83.11111111111111,21.0,103.8,54.0,144.4
2024-05-15,P1,Web,Billing,14,18.5,42.785714285714285,13.0,31.000000000000004,37.5,66.00000000000001
2024-05-15,P1,Web,General,6,26.166666666666668,46.666666666666664,31.5,47.0,50.0,66.5
2024-05-15,P1,Web,Tech,14,21.714285714285715,57.07142857142857,15.000000000000002,46.1,55.5,88.70000000000002
2024-05-15,P2,Chat,Billing,14,7.571428571428572,46.142857142857146,8.5,14.100000000000003,43.5,62.600000000000016
2024-05-15,P2,Chat,General,8,4.875,35.375,4.0,11.2,33.5,51.1
2024-05-15,P2,Chat,Tech,22,9.863636363636363,47.36363636363637,9.5,19.900000000000002,44.0,83.60000000000005
2024-05-15,P2,Email,Billing,117,91.88034188034187,118.99145299145299,97.0,146.4,119.0,167.8
2024-05-15,P2,Email,General,68,88.91176470588235,112.6470588235294,91.0,147.40000000000003,110.0,176.90000000000006
2024-05-15,P2,Email,Tech,153,92.14379084967321,129.54248366013073,91.0,156.20000000000005,129.00000000000003,201.40000000000003
2024-05-15,P2,Web,Billing,69,33.391304347826086,57.34782608695652,35.0,58.2,57.0,90.4
2024-05-15,P2,Web,General,35,36.48571428571429,59.57142857142857,34.00000000000001,58.00000000000001,59.0,80.4
2024-05-15,P2,Web,Tech,86,32.604651162790695,73.55813953488372,30.0,60.0,66.00000000000001,121.5
2024-05-15,P3,Chat,Billing,13,17.53846153846154,48.46153846153846,19.0,21.0,46.0,64.00000000000001
2024-05-15,P3,Chat,General,7,22.857142857142858,45.57142857142857,24.0,30.200000000000003,42.0,59.000000000000014
2024-05-15,P3,Chat,Tech,14,17.928571428571427,61.57142857142857,17.0,23.0,59.5,88.10000000000001
2024-05-15,P3,Email,Billing,43,100.44186046511628,131.88372093023256,106.0,156.20000000000005,137.0,202.40000000000003
2024-05-15,P3,Email,General,25,113.96,132.16,114.0,164.4,136.00000000000003,179.6
2024-05-15,P3,Email,Tech,58,100.63793103448276,142.43103448275863,100.5,149.70000000000005,140.5,192.00000000000006
2024-05-15,P3,Web,Billing,34,46.94117647058823,74.61764705882354,43.5,78.8,76.5,109.19999999999999
2024-05-15,P3,Web,General,19,47.36842105263158,67.94736842105263,49.0,67.80000000000001,63.00000000000001,90.2
2024-05-15,P3,Web,Tech,45,47.06666666666667,88.66666666666667,47.0,72.0,84.0,125.60000000000002
